        Time / ns                i1 (8)/real
               263.40488                   4.8593709e-11
               263.46872                   5.7324902e-11
               263.53256                   6.4757678e-11
               263.59641                   7.1428953e-11
               263.66025                   7.8689888e-11
               263.72409                   8.4376318e-11
               263.78793                   9.2204702e-11
               263.85175                   9.8021598e-11
               263.91559                   1.0316394e-10
               263.97943                   1.0756333e-10
               264.04327                   1.1359425e-10
               264.10712                   1.1710877e-10
               264.17096                   1.2200288e-10
                264.2348                   1.2389949e-10
               264.29865                   1.2742196e-10
               264.36249                   1.3046458e-10
               264.42633                   1.3264158e-10
               264.49017                   1.3319203e-10
               264.55402                   1.3520297e-10
               264.61783                    1.365143e-10
               264.68167                   1.3747729e-10
               264.74551                    1.376152e-10
               264.80936                   1.3783444e-10
                264.8732                   1.3728162e-10
               264.93704                   1.3595945e-10
               265.00089                   1.3490607e-10
               265.06473                   1.3410825e-10
               265.12857                     1.32109e-10
               265.19241                   1.2990957e-10
               265.25626                   1.2772486e-10
                265.3201                   1.2558393e-10
               265.38391                   1.2250974e-10
               265.44775                   1.1935382e-10
                265.5116                   1.1574219e-10
               265.57544                   1.1168954e-10
               265.63928                   1.0789678e-10
               265.70312                   1.0352486e-10
               265.76697                   9.8774759e-11
               265.83081                    9.312405e-11
               265.89465                   8.7857034e-11
                265.9585                   8.2044566e-11
               266.02234                   7.5854982e-11
               266.08618                   6.9627061e-11
               266.14999                    6.126466e-11
               266.21384                   5.3863698e-11
               266.27768                   4.6048009e-11
               266.34152                   3.8856147e-11
               266.40536                   2.9481296e-11
               266.46921                   2.1707813e-11
               266.53305                   1.1362548e-11
               266.59689                    1.917124e-12
               266.66074                  -8.3729213e-12
               266.72458                  -1.8561503e-11
               266.78842                  -2.9078354e-11
               266.85226                  -3.8083099e-11
               266.91608                  -4.8827404e-11
               266.97992                  -5.9204329e-11
               267.04376                   -6.990019e-11
                267.1076                  -7.9368442e-11
               267.17145                  -8.9759915e-11
               267.23529                  -9.9963871e-11
               267.29913                  -1.0801573e-10
               267.36298                  -1.1897676e-10
               267.42682                  -1.2695341e-10
               267.49066                  -1.3487061e-10
                267.5545                  -1.4192371e-10
               267.61835                  -1.4955111e-10
               267.68216                  -1.5619069e-10
                 267.746                  -1.6093517e-10
               267.80984                  -1.6573769e-10
               267.87369                  -1.6865362e-10
               267.93753                  -1.7154206e-10
               268.00137                  -1.7318953e-10
               268.06522                  -1.7462486e-10
               268.12906                  -1.7435295e-10
                268.1929                  -1.7361255e-10
               268.25674                   -1.712202e-10
               268.32059                  -1.6791661e-10
               268.38443                  -1.6404199e-10
               268.44827                  -1.5850081e-10
               268.51208                  -1.5300479e-10
               268.57593                  -1.4620631e-10
               268.63977                  -1.3801085e-10
               268.70361                  -1.2953366e-10
               268.76746                  -1.1986916e-10
                268.8313                  -1.0973841e-10
               268.89514                  -9.9433496e-11
               268.95898                  -8.8862383e-11
               269.02283                  -7.7966085e-11
               269.08667                  -6.5103818e-11
               269.15051                  -5.3620705e-11
               269.21436                  -4.0917505e-11
               269.27817                  -2.9760326e-11
               269.34201                  -1.7632968e-11
               269.40585                  -5.5609801e-12
                269.4697                     6.53842e-12
               269.53354                   1.6835722e-11
               269.59738                   2.8244698e-11
               269.66122                   3.8859044e-11
               269.72507                   4.8545685e-11
               269.78891                   5.7120215e-11
               269.85275                   6.5243907e-11
                269.9166                    7.457298e-11
               269.98044                   8.0538916e-11
               270.04425                   8.6220087e-11
               270.10809                   9.2571992e-11
               270.17194                   9.6575976e-11
               270.23578                    9.976571e-11
               270.29962                   1.0198078e-10
               270.36346                   1.0327206e-10
               270.42731                   1.0483734e-10
               270.49115                   1.0446324e-10
               270.55499                   1.0362421e-10
               270.61884                   1.0175921e-10
               270.68268                   9.9376098e-11
               270.74652                   9.5565833e-11
               270.81033                   9.2272412e-11
               270.87418                   8.7538012e-11
               270.93802                   8.2129935e-11
               271.00186                    7.694452e-11
                271.0657                   7.0739734e-11
               271.12955                   6.3233724e-11
               271.19339                   5.5527444e-11
               271.25723                   4.9929061e-11
               271.32108                   4.2320474e-11
               271.38492                   3.4945196e-11
               271.44876                   2.6886262e-11
                271.5126                   1.9331032e-11
               271.57642                   1.1556882e-11
               271.64026                   3.6926144e-12
                271.7041                  -3.8139483e-12
               271.76794                  -1.0607459e-11
               271.83179                  -1.9065079e-11
               271.89563                  -2.5317944e-11
               271.95947                  -3.2399881e-11
               272.02332                  -3.8289587e-11
               272.08716                   -4.427024e-11
                 272.151                  -5.0729664e-11
               272.21484                  -5.6963514e-11
               272.27869                  -6.2902517e-11
                272.3425                   -6.789945e-11
               272.40634                  -7.3310864e-11
               272.47018                  -7.8338537e-11
               272.53403                  -8.3772933e-11
               272.59787                  -8.7445572e-11
               272.66171                  -9.1732059e-11
               272.72556                  -9.5374923e-11
                272.7894                   -1.000407e-10
               272.85324                  -1.0308258e-10
               272.91708                  -1.0656398e-10
               272.98093                  -1.0961664e-10
               273.04477                  -1.1295891e-10
               273.10858                  -1.1644731e-10
               273.17242                  -1.1838201e-10
               273.23627                  -1.2111366e-10
               273.30011                   -1.228599e-10
               273.36395                  -1.2502911e-10
                273.4278                  -1.2696995e-10
               273.49164                  -1.2887143e-10
               273.55548                  -1.2957474e-10
               273.61932                  -1.3168935e-10
               273.68317                  -1.3230934e-10
               273.74701                  -1.3254324e-10
               273.81085                  -1.3266381e-10
               273.87466                  -1.3240418e-10
               273.93851                      -1.319e-10
               274.00235                  -1.3054845e-10
               274.06619                  -1.2937061e-10
               274.13004                  -1.2690975e-10
               274.19388                  -1.2482837e-10
               274.25772                  -1.2142085e-10
               274.32156                  -1.1838393e-10
               274.38541                  -1.1444035e-10
               274.44925                  -1.1019023e-10
               274.51309                  -1.0421691e-10
               274.57693                  -1.0016842e-10
               274.64075                  -9.3268851e-11
               274.70459                  -8.7385217e-11
               274.76843                  -7.9513132e-11
               274.83228                  -7.2802007e-11
               274.89612                   -6.489894e-11
               274.95996                  -5.8115374e-11
                275.0238                  -4.8870206e-11
               275.08765                  -4.0576625e-11
               275.15149                  -3.1302506e-11
               275.21533                  -2.2614426e-11
               275.27917                  -1.2170927e-11
               275.34302                  -3.1603541e-12
               275.40683                   6.1242192e-12
               275.47067                   1.5098554e-11
               275.53452                   2.5679509e-11
               275.59836                   3.4583416e-11
                275.6622                   4.3766334e-11
               275.72604                   5.1542222e-11
               275.78989                   6.0050014e-11
               275.85373                   6.8174862e-11
               275.91757                   7.5558663e-11
               275.98141                    8.277834e-11
               276.04526                   9.0665787e-11
                276.1091                   9.5315172e-11
               276.17294                   1.0036546e-10
               276.23676                    1.046505e-10
                276.3006                   1.0908491e-10
               276.36444                   1.1195892e-10
               276.42828                   1.1412747e-10
               276.49213                   1.1538448e-10
               276.55597                   1.1730389e-10
               276.61981                    1.171296e-10
               276.68365                   1.1663664e-10
                276.7475                   1.1529203e-10
               276.81134                   1.1364923e-10
               276.87518                   1.1069535e-10
               276.93903                   1.0762161e-10
               277.00284                   1.0419246e-10
               277.06668                   9.9159958e-11
               277.13052                   9.3093248e-11
               277.19437                   8.8970532e-11
               277.25821                   8.3090389e-11
               277.32205                   7.7000399e-11
               277.38589                   7.1088004e-11
               277.44974                   6.4235318e-11
               277.51358                   5.8358304e-11
               277.57742                   5.0802841e-11
               277.64127                   4.4056675e-11
               277.70511                   3.7614415e-11
               277.76892                   3.0558278e-11
               277.83276                   2.3410433e-11
               277.89661                   1.7237477e-11
               277.96045                   1.1249337e-11
               278.02429                    4.886491e-12
               278.08813                  -9.0438497e-13
               278.15198                  -5.8721261e-12
               278.21582                  -1.1077765e-11
               278.27966                  -1.6130312e-11
               278.34351                   -2.077338e-11
               278.40735                  -2.3868569e-11
               278.47119                  -2.7293995e-11
                 278.535                  -3.0506032e-11
               278.59885                  -3.3754909e-11
               278.66269                  -3.5689018e-11
               278.72653                  -3.6433613e-11
               278.79037                  -3.7655816e-11
               278.85422                   -3.902836e-11
               278.91806                  -3.8616797e-11
                278.9819                  -3.9544423e-11
               279.04575                  -3.9482879e-11
               279.10959                  -3.8488272e-11
               279.17343                  -3.7678461e-11
               279.23727                  -3.6441128e-11
               279.30109                  -3.4862585e-11
               279.36493                  -3.2782485e-11
               279.42877                  -3.1067791e-11
               279.49261                  -2.8705123e-11
               279.55646                   -2.666501e-11
                279.6203                  -2.3337002e-11
               279.68414                  -2.0986357e-11
               279.74799                  -1.8320647e-11
               279.81183                  -1.5655789e-11
               279.87567                  -1.1733487e-11
               279.93951                  -9.1233791e-12
               280.00336                  -5.8190926e-12
               280.06717                  -2.8372695e-12
               280.13101                   5.3888507e-13
               280.19485                    2.939461e-12
                280.2587                   6.7986216e-12
               280.32254                   1.0002558e-11
               280.38638                    1.331832e-11
               280.45023                   1.6009831e-11
               280.51407                   1.9360815e-11
               280.57791                   2.2677459e-11
               280.64175                   2.6294076e-11
                280.7056                   2.8334914e-11
               280.76944                   3.1494619e-11
               280.83325                   3.4855809e-11
               280.89709                   3.8739744e-11
               280.96094                   4.0364549e-11
               281.02478                   4.2947791e-11
               281.08862                   4.6582575e-11
               281.15247                   4.9164062e-11
               281.21631                   5.1264114e-11
               281.28015                    5.333212e-11
               281.34399                   5.6559594e-11
               281.40784                   5.8637699e-11
               281.47168                   6.1181657e-11
               281.53552                   6.4527036e-11
               281.59933                   6.5356852e-11
               281.66318                   6.7963392e-11
               281.72702                   6.9856051e-11
               281.79086                   7.1540621e-11
               281.85471                    7.227826e-11
               281.91855                   7.4579058e-11
               281.98239                   7.4525185e-11
               282.04623                   7.5840188e-11
               282.11008                   7.5855537e-11
               282.17392                   7.7064022e-11
               282.23776                   7.6549642e-11
               282.30161                   7.6564623e-11
               282.36542                   7.6353583e-11
               282.42926                   7.5237476e-11
                282.4931                   7.4528626e-11
               282.55695                   7.3592812e-11
               282.62079                   7.2729177e-11
               282.68463                   7.0313123e-11
               282.74847                    6.901265e-11
               282.81232                   6.6500638e-11
               282.87616                   6.4521562e-11
                  282.94                   6.1527165e-11
               283.00385                   5.8087174e-11
               283.06769                   5.5108942e-11
                283.1315                   5.2756459e-11
               283.19534                   4.9513796e-11
               283.25919                   4.5480435e-11
               283.32303                   4.2294366e-11
               283.38687                   3.9236565e-11
               283.45071                   3.5312711e-11
               283.51456                   3.1794154e-11
                283.5784                   2.8686605e-11
               283.64224                   2.4115064e-11
               283.70609                   2.0226987e-11
               283.76993                   1.7307863e-11
               283.83377                   1.2516149e-11
               283.89761                   1.0428905e-11
               283.96143                   6.5611535e-12
               284.02527                   3.6751214e-12
               284.08911                   -9.308968e-14
               284.15295                  -3.2085354e-12
                284.2168                  -5.7258889e-12
               284.28064                  -8.3942037e-12
               284.34448                  -1.0396161e-11
               284.40833                  -1.2136645e-11
               284.47217                  -1.4216271e-11
               284.53601                  -1.5593199e-11
               284.59985                  -1.6200829e-11
                284.6637                  -1.7319793e-11
               284.72751                   -1.771323e-11
               284.79135                   -1.820334e-11
               284.85519                  -1.9307037e-11
               284.91904                  -1.9317055e-11
               284.98288                  -1.9160694e-11
               285.04672                  -1.7141271e-11
               285.11057                  -1.7446596e-11
               285.17441                  -1.5796926e-11
               285.23825                  -1.4973663e-11
               285.30209                  -1.3956777e-11
               285.36594                  -1.3062058e-11
               285.42978                   -1.145938e-11
               285.49359                   -9.144384e-12
               285.55743                  -7.6330452e-12
               285.62128                  -5.6857956e-12
               285.68512                  -3.9833887e-12
               285.74896                  -2.0618793e-12
               285.81281                   7.2862953e-14
               285.87665                   1.3669635e-12
               285.94049                   3.1112378e-12
               286.00433                   5.4685063e-12
               286.06818                   6.2988391e-12
               286.13202                    8.364775e-12
               286.19586                   1.0771703e-11
               286.25967                   1.1678047e-11
               286.32352                   1.3248722e-11
               286.38736                   1.3420394e-11
                286.4512                   1.4884056e-11
               286.51505                   1.5097826e-11
               286.57889                    1.586678e-11
               286.64273                   1.5722663e-11
               286.70657                   1.6456196e-11
               286.77042                   1.6650717e-11
               286.83426                   1.5575792e-11
                286.8981                   1.5772031e-11
               286.96194                   1.5131703e-11
               287.02576                   1.4526448e-11
                287.0896                     1.16613e-11
               287.15344                   1.1199026e-11
               287.21729                   9.5676193e-12
               287.28113                   8.2216759e-12
               287.34497                   5.9060179e-12
               287.40881                   3.7430428e-12
               287.47266                   8.4715378e-13
                287.5365                  -1.3661751e-12
               287.60034                  -4.6083172e-12
               287.66418                  -7.3262793e-12
               287.72803                  -1.1092485e-11
               287.79184                  -1.3839827e-11
               287.85568                   -1.704074e-11
               287.91953                  -2.0600462e-11
               287.98337                  -2.3528294e-11
               288.04721                  -2.7232206e-11
               288.11105                  -3.0838346e-11
                288.1749                  -3.3380368e-11
               288.23874                  -3.7003428e-11
               288.30258                   -4.155026e-11
               288.36642                  -4.4359086e-11
               288.43027                  -4.6579691e-11
               288.49411                  -5.0607841e-11
               288.55792                  -5.2909455e-11
               288.62177                  -5.5436038e-11
               288.68561                  -5.8198144e-11
               288.74945                  -6.0248521e-11
               288.81329                  -6.2379088e-11
               288.87714                  -6.4727307e-11
               288.94098                  -6.5888857e-11
               289.00482                  -6.7202729e-11
               289.06866                  -6.8563918e-11
               289.13251                  -6.9133754e-11
               289.19635                  -6.9460861e-11
               289.26019                  -6.9524504e-11
               289.32401                  -6.9459404e-11
               289.38785                  -6.9266821e-11
               289.45169                  -6.8189981e-11
               289.51553                  -6.6862266e-11
               289.57938                  -6.5378238e-11
               289.64322                   -6.497787e-11
               289.70706                  -6.2956328e-11
                289.7709                  -6.0508425e-11
               289.83475                  -5.7954318e-11
               289.89859                  -5.6144898e-11
               289.96243                  -5.2923221e-11
               290.02628                  -5.0990039e-11
               290.09009                  -4.7367565e-11
               290.15393                  -4.4369366e-11
               290.21777                  -3.9954571e-11
               290.28162                  -3.7350414e-11
               290.34546                  -3.4296784e-11
                290.4093                  -3.0926543e-11
               290.47314                  -2.7564839e-11
               290.53699                  -2.4589299e-11
               290.60083                  -2.0046265e-11
               290.66467                  -1.6355259e-11
               290.72852                  -1.4211666e-11
               290.79236                  -1.0943804e-11
               290.85617                  -7.9164956e-12
               290.92001                  -5.1191638e-12
               290.98386                  -1.3596833e-12
                291.0477                   1.0965631e-12
               291.11154                   4.0094798e-12
               291.17538                    5.247882e-12
               291.23923                   7.9497129e-12
               291.30307                   9.5067548e-12
               291.36691                   1.1957579e-11
               291.43076                   1.2955609e-11
                291.4946                   1.4180412e-11
               291.55844                   1.6152839e-11
               291.62228                   1.6461846e-11
                291.6861                   1.6662867e-11
               291.74994                   1.6777198e-11
               291.81378                   1.8086855e-11
               291.87762                   1.8086536e-11
               291.94147                   1.7653719e-11
               292.00531                    1.730178e-11
               292.06915                   1.6910575e-11
                 292.133                   1.6533426e-11
               292.19684                   1.5681505e-11
               292.26068                    1.499292e-11
               292.32452                   1.2619013e-11
               292.38837                   1.1762158e-11
               292.45218                   1.0013888e-11
               292.51602                   8.9097115e-12
               292.57986                   6.4491181e-12
               292.64371                   6.1016027e-12
               292.70755                   3.9095142e-12
               292.77139                    2.367443e-12
               292.83524                   -2.717508e-13
               292.89908                  -3.0825648e-12
               292.96292                  -5.7141371e-12
               293.02676                  -7.7783136e-12
               293.09061                  -9.5588702e-12
               293.15445                  -1.2260671e-11
               293.21826                  -1.4600217e-11
                293.2821                  -1.7070501e-11
               293.34595                   -2.007829e-11
               293.40979                  -2.1719591e-11
               293.47363                  -2.4887627e-11
               293.53748                  -2.7329151e-11
               293.60132                  -3.0702555e-11
               293.66516                   -3.245474e-11
                 293.729                  -3.6379663e-11
               293.79285                  -3.8545122e-11
               293.85669                  -4.0372965e-11
               293.92053                  -4.3620465e-11
               293.98434                  -4.6057835e-11
               294.04819                  -4.9102524e-11
               294.11203                  -5.0705103e-11
               294.17587                  -5.3270485e-11
               294.23972                  -5.5697644e-11
               294.30356                  -5.7975277e-11
                294.3674                  -5.9891703e-11
               294.43124                  -6.2069107e-11
               294.49509                  -6.3395199e-11
               294.55893                  -6.5062893e-11
               294.62277                   -6.552589e-11
               294.68661                  -6.6936429e-11
               294.75043                  -6.7537455e-11
               294.81427                  -6.7634412e-11
               294.87811                  -6.7875136e-11
               294.94196                  -6.8203033e-11
                295.0058                  -6.7432483e-11
               295.06964                  -6.7301761e-11
               295.13348                  -6.6025858e-11
               295.19733                  -6.3905874e-11
               295.26117                  -6.2427258e-11
               295.32501                  -5.9581437e-11
               295.38885                  -5.7547266e-11
                295.4527                  -5.4363195e-11
               295.51651                  -5.1151975e-11
               295.58035                  -4.7767099e-11
                295.6442                   -4.302653e-11
               295.70804                  -3.8355534e-11
               295.77188                  -3.4024689e-11
               295.83572                  -2.9507313e-11
               295.89957                  -2.4074588e-11
               295.96341                  -1.8062095e-11
               296.02725                  -1.1938327e-11
               296.09109                  -5.7334662e-12
               296.15494                   -4.161446e-13
               296.21878                   5.9644282e-12
               296.28259                   1.1754186e-11
               296.34644                   1.7614479e-11
               296.41028                   2.4065023e-11
               296.47412                   3.0764103e-11
               296.53796                     3.72831e-11
               296.60181                   4.2598029e-11
               296.66565                   4.9290679e-11
               296.72949                   5.5254634e-11
               296.79333                   6.0481453e-11
               296.85718                    6.680656e-11
               296.92102                   7.0653608e-11
               296.98486                   7.5227727e-11
               297.04868                   7.9485488e-11
               297.11252                   8.3579955e-11
               297.17636                   8.7936637e-11
                297.2402                   8.9457164e-11
               297.30405                   9.2420203e-11
               297.36789                   9.5055276e-11
               297.43173                    9.701779e-11
               297.49557                   9.7083883e-11
               297.55942                   9.8417198e-11
               297.62326                   9.9254834e-11
                297.6871                   9.8852086e-11
               297.75095                   9.8819092e-11
               297.81476                   9.6941968e-11
                297.8786                   9.6110439e-11
               297.94244                   9.4545483e-11
               298.00629                   9.2622535e-11
               298.07013                   8.9792743e-11
               298.13397                   8.7019301e-11
               298.19781                   8.3145928e-11
               298.26166                   8.0070194e-11
                298.3255                   7.5668583e-11
               298.38934                   7.1979506e-11
               298.45319                    6.823786e-11
               298.51703                    6.434514e-11
               298.58084                   5.9853393e-11
               298.64468                    5.486489e-11
               298.70853                   5.1410605e-11
               298.77237                   4.6191443e-11
               298.83621                   4.1679375e-11
               298.90005                   3.6267281e-11
                298.9639                   3.2186087e-11
               299.02774                   2.6684975e-11
               299.09158                   2.3088647e-11
               299.15543                   1.7592714e-11
               299.21927                   1.4154302e-11
               299.28311                    9.562998e-12
               299.34695                   6.1775637e-12
               299.41077                   1.6816956e-12
               299.47461                  -1.8928032e-12
               299.53845                  -5.5186888e-12
               299.60229                  -8.6013982e-12
               299.66614                   -1.261119e-11
               299.72998                   -1.495809e-11
               299.79382                  -1.8061759e-11
               299.85767                  -2.1310346e-11
               299.92151                  -2.3446771e-11
               299.98535                  -2.6038071e-11
               300.04919                  -2.7692949e-11
               300.11304                  -3.1263953e-11
               300.17685                  -3.2005266e-11
               300.24069                  -3.4072103e-11
               300.30453                  -3.5133865e-11
               300.36838                   -3.668281e-11
               300.43222                  -3.7601155e-11
               300.49606                  -3.9107741e-11
               300.55991                  -3.9688714e-11
               300.62375                  -3.9573636e-11
               300.68759                  -4.0454785e-11
               300.75143                    -4.06476e-11
               300.81528                  -4.0365707e-11
               300.87912                  -4.0287929e-11
               300.94293                  -4.0201783e-11
               301.00677                  -3.8446281e-11
               301.07062                  -3.6869161e-11
               301.13446                  -3.6557212e-11
                301.1983                  -3.5173527e-11
               301.26215                  -3.2910286e-11
               301.32599                  -3.0613814e-11
               301.38983                  -2.8831658e-11
               301.45367                  -2.5618483e-11
               301.51752                  -2.2240635e-11
               301.58136                  -1.8733449e-11
                301.6452                  -1.5266299e-11
               301.70901                  -1.1622731e-11
               301.77286                  -8.1901968e-12
                301.8367                  -4.6087383e-12
               301.90054                   1.0091821e-12
               301.96439                   4.9598116e-12
               302.02823                   9.5130154e-12
               302.09207                   1.4937348e-11
               302.15591                   2.0293761e-11
               302.21976                   2.4876705e-11
                302.2836                   3.0125395e-11
               302.34744                    3.500578e-11
               302.41129                   4.0965658e-11
                302.4751                   4.6015369e-11
               302.53894                   5.0210378e-11
               302.60278                   5.5820851e-11
               302.66663                   6.0631028e-11
               302.73047                   6.5396182e-11
               302.79431                    6.899268e-11
               302.85815                   7.3465456e-11
                 302.922                    7.726688e-11
               302.98584                   8.0576677e-11
               303.04968                   8.3307194e-11
               303.11353                   8.6795932e-11
               303.17737                   8.8983543e-11
               303.24118                   9.0460833e-11
               303.30502                   9.1399166e-11
               303.36887                   9.2692326e-11
               303.43271                   9.3139919e-11
               303.49655                   9.2391143e-11
               303.56039                   9.2193093e-11
               303.62424                   9.0397308e-11
               303.68808                   8.9391661e-11
               303.75192                   8.7052601e-11
               303.81577                   8.5790423e-11
               303.87961                   8.2108279e-11
               303.94345                    7.766441e-11
               304.00726                   7.2522613e-11
               304.07111                   6.9670214e-11
               304.13495                   6.4386538e-11
               304.19879                    5.989953e-11
               304.26263                   5.4500696e-11
               304.32648                   4.8202276e-11
               304.39032                   4.2581511e-11
               304.45416                   3.7123537e-11
               304.51801                   3.0724236e-11
               304.58185                   2.3213721e-11
               304.64569                   1.7406259e-11
               304.70953                   1.0868739e-11
               304.77335                   6.6011563e-12
               304.83719                  -8.5136509e-13
               304.90103                  -6.3143536e-12
               304.96487                  -1.2452971e-11
               305.02872                  -1.7424968e-11
               305.09256                   -2.295986e-11
                305.1564                  -2.8040932e-11
               305.22025                  -3.1611113e-11
               305.28409                  -3.7743812e-11
               305.34793                  -4.1848094e-11
               305.41177                  -4.5250675e-11
               305.47562                  -4.8955968e-11
               305.53943                  -5.2174032e-11
               305.60327                  -5.5105365e-11
               305.66711                  -5.7252373e-11
               305.73096                  -6.0659387e-11
                305.7948                   -6.189383e-11
               305.85864                  -6.2465075e-11
               305.92249                  -6.4557401e-11
               305.98633                  -6.5436587e-11
               306.05017                  -6.5839445e-11
               306.11401                  -6.7047375e-11
               306.17786                  -6.5730608e-11
                306.2417                  -6.6744457e-11
               306.30551                  -6.5229419e-11
               306.36935                  -6.4953057e-11
                306.4332                  -6.3539646e-11
               306.49704                  -6.3301073e-11
               306.56088                  -6.2184383e-11
               306.62473                  -6.1598643e-11
               306.68857                  -6.0238842e-11
               306.75241                   -5.873077e-11
               306.81625                  -5.7665605e-11
                306.8801                  -5.5132614e-11
               306.94394                  -5.3949664e-11
               307.00778                  -5.2969663e-11
               307.07162                  -5.1440692e-11
               307.13544                   -4.993609e-11
               307.19928                  -4.8457714e-11
               307.26312                  -4.7504559e-11
               307.32697                  -4.4282921e-11
               307.39081                  -4.4301333e-11
               307.45465                  -4.1689499e-11
               307.51849                  -3.9525955e-11
               307.58234                  -3.7387204e-11
               307.64618                  -3.6534411e-11
               307.71002                  -3.4275756e-11
               307.77386                  -3.2609151e-11
               307.83771                  -3.0398607e-11
               307.90152                  -2.8445753e-11
               307.96536                  -2.7391159e-11
               308.02921                  -2.4657359e-11
               308.09305                  -2.2318323e-11
               308.15689                  -1.9404825e-11
               308.22073                  -1.7705521e-11
               308.28458                  -1.4665453e-11
               308.34842                   -1.248428e-11
               308.41226                  -9.4298779e-12
                308.4761                  -6.6128609e-12
               308.53995                  -3.9300191e-12
               308.60379                  -2.0485623e-12
                308.6676                   3.9952969e-13
               308.73145                   3.4623554e-12
               308.79529                   6.4718638e-12
               308.85913                   9.5479336e-12
               308.92297                   1.1600367e-11
               308.98682                   1.3148864e-11
               309.05066                   1.5713824e-11
                309.1145                   1.8152927e-11
               309.17834                   2.0309705e-11
               309.24219                   2.1880648e-11
               309.30603                   2.3563613e-11
               309.36987                   2.4907292e-11
               309.43369                   2.5935306e-11
               309.49753                   2.7044122e-11
               309.56137                   2.7656901e-11
               309.62521                   2.8051565e-11
               309.68906                   2.8011746e-11
                309.7529                   2.7621084e-11
               309.81674                   2.6694529e-11
               309.88058                   2.5609284e-11
               309.94443                   2.3952862e-11
               310.00827                   2.2893009e-11
               310.07211                   2.1491336e-11
               310.13596                   1.8954217e-11
               310.19977                   1.6164049e-11
               310.26361                   1.3903215e-11
               310.32745                   1.0845198e-11
                310.3913                    7.141782e-12
               310.45514                   3.5400168e-12
               310.51898                   6.7456978e-13
               310.58282                  -2.5250969e-12
               310.64667                  -7.7400491e-12
               310.71051                   -1.082976e-11
               310.77435                  -1.5563561e-11
                310.8382                  -1.8923101e-11
               310.90204                  -2.2428453e-11
               310.96585                  -2.6102644e-11
               311.02969                  -3.0214168e-11
               311.09354                   -3.351365e-11
               311.15738                  -3.7757287e-11
               311.22122                  -4.0577999e-11
               311.28506                  -4.4354236e-11
               311.34891                  -4.6252901e-11
               311.41275                  -4.8102647e-11
               311.47659                  -5.1283696e-11
               311.54044                  -5.3913724e-11
               311.60428                  -5.5395785e-11
               311.66812                  -5.6366224e-11
               311.73193                  -5.7299551e-11
               311.79578                   -5.756419e-11
               311.85962                  -5.8592041e-11
               311.92346                  -5.8472567e-11
                311.9873                  -5.7341749e-11
               312.05115                  -5.6857082e-11
               312.11499                  -5.6478832e-11
               312.17883                  -5.5454374e-11
               312.24268                  -5.3043996e-11
               312.30652                  -5.1321034e-11
               312.37036                  -4.9563961e-11
                312.4342                  -4.7428748e-11
               312.49802                  -4.4120294e-11
               312.56186                  -4.1400057e-11
                312.6257                  -3.9366017e-11
               312.68954                  -3.6678778e-11
               312.75339                  -3.2999745e-11
               312.81723                  -3.0155847e-11
               312.88107                  -2.8909597e-11
               312.94492                  -2.4869528e-11
               313.00876                  -2.1714928e-11
                313.0726                  -1.8700486e-11
               313.13644                  -1.5955725e-11
               313.20029                  -1.4023857e-11
                313.2641                  -1.0804402e-11
               313.32794                  -8.1952058e-12
               313.39178                   -5.242608e-12
               313.45563                  -3.6403059e-12
               313.51947                  -9.9128117e-13
               313.58331                  -1.4170531e-13
               313.64716                   3.0146885e-12
                 313.711                   4.4952553e-12
               313.77484                    5.861599e-12
