        Time / ns                i1 (13)/real
               4.8701096                    0.0017195184
                 4.92483                    0.0020423229
               4.9795499                    0.0023941938
               5.0342703                    0.0027760027
               5.0889907                    0.0031884648
               5.1437111                    0.0036321117
               5.1984315                    0.0041072653
               5.2531519                    0.0046140072
               5.3078723                    0.0051521496
               5.3625922                    0.0057212035
               5.4173126                    0.0063203471
                5.472033                    0.0069483933
               5.5267534                    0.0076037557
               5.5814738                     0.008284416
               5.6361942                    0.0089878934
               5.6909142                    0.0097112078
               5.7456346                     0.010450851
                5.800355                      0.01120276
               5.8550754                     0.011962281
               5.9097958                     0.012724149
               5.9645162                     0.013482465
               6.0192366                     0.014230673
               6.0739565                     0.014961543
               6.1286769                     0.015667163
               6.1833973                     0.016338926
               6.2381177                     0.016967531
               6.2928381                      0.01754299
               6.3475585                     0.018054629
               6.4022789                     0.018491112
               6.4569988                     0.018840468
               6.5117192                     0.019090112
               6.5664396                     0.019226903
                 6.62116                     0.019237174
               6.6758804                     0.019106807
               6.7306008                     0.018821293
               6.7853208                     0.018365813
               6.8400412                     0.017725326
               6.8947616                     0.016884664
                6.949482                     0.015828649
               7.0042024                     0.014542201
               7.0589228                     0.013010469
               7.1136432                     0.011218977
               7.1683631                      0.00915376
               7.2230835                    0.0068015256
               7.2778039                     0.004149816
               7.3325243                    0.0011871804
               7.3872447                   -0.0020966497
               7.4419651                   -0.0057105762
               7.4966855                   -0.0096619483
               7.5514054                    -0.013956372
               7.6061258                    -0.018597519
               7.6608462                    -0.023586936
               7.7155666                    -0.028923858
                7.770287                    -0.034605015
               7.8250074                    -0.040624458
               7.8797278                    -0.046973385
               7.9344478                    -0.053639974
               7.9891682                    -0.060609233
                8.043889                    -0.067862861
                8.098609                    -0.075379126
               8.1533289                    -0.083132751
               8.2080498                    -0.091094859
               8.2627697                     -0.09923286
               8.3174906                     -0.10751046
               8.3722105                     -0.11588764
               8.4269314                     -0.12432064
               8.4816513                     -0.13276206
               8.5363712                     -0.14116088
               8.5910921                     -0.14946264
                8.645812                     -0.15760951
               8.7005329                     -0.16554053
               8.7552528                     -0.17319183
               8.8099728                     -0.18049684
               8.8646936                     -0.18738662
               8.9194136                     -0.19379015
               8.9741344                     -0.19963479
               9.0288544                     -0.20484656
               9.0835752                     -0.20935065
               9.1382952                     -0.21307187
               9.1930151                     -0.21593513
                9.247736                     -0.21786603
               9.3024559                     -0.21879134
               9.3571768                     -0.21863963
               9.4118967                     -0.21734181
               9.4666176                     -0.21483183
               9.5213375                     -0.21104722
               9.5760574                     -0.20592974
               9.6307783                     -0.19942607
               9.6854982                     -0.19148836
               9.7402191                     -0.18207489
                9.794939                     -0.17115068
               9.8496599                      -0.1586881
               9.9043798                     -0.14466737
               9.9590998                     -0.12907718
               10.013821                     -0.11191509
               10.068541                      -0.0931881
               10.123261                    -0.072912954
               10.177981                    -0.051116567
               10.232702                    -0.027836299
               10.287422                    -0.003120177
               10.342142                     0.022972917
               10.396863                     0.050373159
               10.451583                     0.078999765
               10.506304                      0.10876104
               10.561024                      0.13955455
               10.615745                      0.17126729
               10.670465                      0.20377603
               10.725184                      0.23694777
               10.779905                      0.27064008
               10.834625                      0.30470181
               10.889346                      0.33897361
               10.944066                      0.37328887
               10.998787                      0.40747428
               11.053507                      0.44135088
               11.108227                      0.47473502
               11.162948                      0.50743932
               11.217668                      0.53927386
               11.272388                      0.57004708
               11.327108                      0.59956741
               11.381828                      0.62764406
               11.436549                      0.65408838
               11.491269                      0.67871547
                11.54599                      0.70134491
                11.60071                      0.72180253
               11.655431                      0.73992157
               11.710151                      0.75554365
               11.764871                      0.76852053
               11.819592                       0.7787149
               11.874311                      0.78600156
               11.929032                      0.79026884
               11.983752                      0.79141927
               12.038473                      0.78937066
               12.093193                      0.78405696
               12.147913                      0.77542901
               12.202634                      0.76345527
               12.257354                      0.74812227
               12.312075                      0.72943509
               12.366795                      0.70741767
               12.421515                      0.68211293
               12.476235                      0.65358293
               12.530955                      0.62190884
               12.585676                      0.58719045
               12.640396                      0.54954612
               12.695117                      0.50911224
               12.749837                       0.4660424
               12.804558                      0.42050698
               12.859278                      0.37269202
               12.913998                      0.32279837
               12.968719                      0.27104056
               13.023438                      0.21764559
               13.078159                       0.1628516
               13.132879                      0.10690656
                 13.1876                     0.050066713
                13.24232                   -0.0074049253
                13.29704                     -0.06524016
               13.351761                     -0.12316726
               13.406481                     -0.18091264
               13.461202                     -0.23820256
               13.515922                     -0.29476482
               13.570642                     -0.35033041
               13.625362                     -0.40463531
               13.680082                     -0.45742202
               13.734803                     -0.50844121
               13.789523                     -0.55745327
               13.844244                     -0.60422987
               13.898964                     -0.64855516
               13.953684                     -0.69022727
               14.008405                     -0.72905958
               14.063125                     -0.76488143
               14.117846                     -0.79753977
               14.172565                     -0.82689941
               14.227286                     -0.85284406
               14.282006                     -0.87527686
               14.336726                     -0.89412111
               14.391447                        -0.90932
               14.446167                      -0.9208374
               14.500888                     -0.92865771
               14.555608                     -0.93278551
               14.610329                     -0.93324572
               14.665049                     -0.93008304
               14.719769                      -0.9233613
               14.774489                     -0.91316313
               14.829209                       -0.899589
                14.88393                     -0.88275635
                14.93865                     -0.86279887
               14.993371                     -0.83986497
               15.048091                     -0.81411713
               15.102811                      -0.7857303
               15.157532                     -0.75489086
               15.212252                     -0.72179502
               15.266973                     -0.68664753
               15.321692                     -0.64966041
               15.376413                      -0.6110512
               15.431133                      -0.5710417
               15.485853                     -0.52985638
               15.540574                     -0.48772103
               15.595294                     -0.44486132
               15.650015                     -0.40150136
               15.704735                     -0.35786223
               15.759456                     -0.31416097
               15.814176                     -0.27060905
               15.868896                     -0.22741136
               15.923616                     -0.18476501
               15.978336                     -0.14285842
               16.033056                     -0.10187027
               16.087778                    -0.061968785
               16.142498                    -0.023310898
               16.197218                     0.013958351
               16.251938                     0.049706358
               16.306658                     0.083813407
                16.36138                      0.11617298
                 16.4161                      0.14669201
               16.470819                      0.17529102
               16.525539                      0.20190415
               16.580259                      0.22647907
               16.634981                      0.24897689
               16.689701                      0.26937184
               16.744421                      0.28765097
               16.799141                      0.30381387
               16.853863                      0.31787196
               16.908583                      0.32984814
               16.963303                      0.33977619
               17.018023                      0.34769994
               17.072742                       0.3536728
               17.127464                      0.35775691
               17.182184                      0.36002231
               17.236904                      0.36054635
               17.291624                      0.35941267
               17.346344                      0.35671055
               17.401066                      0.35253391
               17.455786                      0.34698072
               17.510506                        0.340152
               17.565226                      0.33215109
               17.619946                      0.32308289
               17.674667                      0.31305316
               17.729387                      0.30216768
               17.784107                      0.29053167
               17.838827                      0.27824903
               17.893549                       0.2654219
               17.948269                      0.25214994
               18.002989                      0.23852988
               18.057709                      0.22465508
               18.112429                      0.21061505
                18.16715                      0.19649512
                18.22187                      0.18237604
                18.27659                      0.16833386
                18.33131                      0.15443954
                18.38603                      0.14075886
               18.440752                      0.12735231
               18.495472                      0.11427496
               18.550192                      0.10157641
               18.604912                     0.089300871
               18.659634                     0.077487111
               18.714354                     0.066168599
               18.769073                     0.055373579
               18.823793                     0.045125235
               18.878513                     0.035441842
               18.933235                     0.026336977
               18.987955                     0.017819732
               19.042675                    0.0098949373
               19.097395                    0.0025634302
               19.152115                   -0.0041776923
               19.206837                    -0.010334794
               19.261557                     -0.01591742
               19.316277                    -0.020938009
               19.370996                    -0.025411608
               19.425718                    -0.029355582
               19.480438                    -0.032789331
               19.535158                    -0.035734009
               19.589878                    -0.038212255
               19.644598                    -0.040247917
                19.69932                    -0.041865814
                19.75404                    -0.043091476
                19.80876                    -0.043950919
                19.86348                    -0.044470441
                 19.9182                    -0.044676386
               19.972921                    -0.044594988
               20.027641                    -0.044252183
               20.082361                    -0.043673445
               20.137081                    -0.042883653
               20.191801                     -0.04190696
               20.246523                    -0.040766694
               20.301243                    -0.039485231
               20.355963                    -0.038083944
               20.410683                    -0.036583126
               20.465405                     -0.03500193
               20.520124                    -0.033358332
               20.574844                     -0.03166911
               20.629564                    -0.029949816
               20.684284                    -0.028214777
               20.739006                      -0.0264771
               20.793726                    -0.024748679
               20.848446                    -0.023040226
               20.903166                    -0.021361288
               20.957886                     -0.01972029
               21.012608                     -0.01812458
               21.067327                    -0.016580464
               21.122047                    -0.015093265
               21.176767                    -0.013667368
               21.231489                    -0.012306284
               21.286209                    -0.011012704
               21.340929                   -0.0097885542
               21.395649                   -0.0086350618
               21.450369                   -0.0075528091
               21.505091                   -0.0065417956
               21.559811                   -0.0056014946
               21.614531                   -0.0047309091
                21.66925                   -0.0039286292
                21.72397                   -0.0031928825
               21.778692                   -0.0025215866
               21.833412                   -0.0019123961
               21.888132                    -0.001362749
               21.942852                  -0.00086990948
               21.997574                  -0.00043100718
               22.052294                  -4.3074771e-05
               22.107014                   0.00029691836
               22.161734                   0.00059203495
               22.216454                   0.00084534188
               22.271175                     0.001059885
               22.325895                    0.0012386668
               22.380615                    0.0013846268
               22.435335                    0.0015006246
               22.490055                     0.001589425
               22.544777                    0.0016536867
               22.599497                    0.0016959517
               22.654217                    0.0017186375
               22.708937                    0.0017240319
               22.763657                     0.001714288
               22.818378                    0.0016914224
               22.873098                    0.0016573138
               22.927818                    0.0016137034
               22.982538                    0.0015621965
                23.03726                    0.0015042648
                23.09198                    0.0014412495
                 23.1467                    0.0013743662
                23.20142                    0.0013047092
                23.25614                    0.0012332568
               23.310862                    0.0011608767
               23.365582                    0.0010883329
               23.420301                     0.001016291
               23.475021                   0.00094532507
               23.529741                   0.00087592413
               23.584463                   0.00080849812
               23.639183                   0.00074338482
               23.693903                   0.00068085571
               23.748623                   0.00062112208
               23.803345                   0.00056434114
               23.858065                   0.00051062147
               23.912785                   0.00046002833
               23.967505                   0.00041258903
               24.022224                   0.00036829748
               24.076946                   0.00032711888
               24.131666                   0.00028899382
               24.186386                   0.00025384215
               24.241106                   0.00022156665
               24.295826                   0.00019205626
               24.350548                   0.00016518903
               24.405268                   0.00014083482
               24.459988                   0.00011885772
               24.514708                   9.9118144e-05
               24.569429                   8.1474776e-05
               24.624149                    6.578616e-05
               24.678869                   5.1912168e-05
               24.733589                    3.971516e-05
               24.788309                    2.906105e-05
               24.843031                   1.9820132e-05
               24.897751                   1.1867754e-05
               24.952471                   5.0848589e-06
               25.007191                  -6.4161509e-07
               25.061911                  -5.4184557e-06
               25.116632                  -9.3460003e-06
               25.171352                  -1.2518046e-05
               25.226072                  -1.5021848e-05
               25.280792                  -1.6938187e-05
               25.335512                   -1.834149e-05
               25.390234                  -1.9300005e-05
               25.444954                  -1.9876012e-05
               25.499674                  -2.0126066e-05
               25.554394                  -2.0101275e-05
               25.609116                  -1.9847583e-05
               25.663836                  -1.9406069e-05
               25.718555                  -1.8813262e-05
               25.773275                  -1.8101446e-05
               25.827995                   -1.729898e-05
               25.882717                  -1.6430591e-05
               25.937437                  -1.5517689e-05
               25.992157                  -1.4578644e-05
               26.046877                  -1.3629078e-05
               26.101597                  -1.2682119e-05
               26.156319                  -1.1748663e-05
               26.211039                  -1.0837612e-05
               26.265759                  -9.9560912e-06
               26.320478                  -9.1096681e-06
                 26.3752                  -8.3025325e-06
                26.42992                   -7.537687e-06
                26.48464                  -6.8171034e-06
                26.53936                  -6.1418732e-06
                26.59408                  -5.5123433e-06
               26.648802                  -4.9282357e-06
               26.703522                  -4.3887594e-06
               26.758242                   -3.892706e-06
               26.812962                  -3.4385373e-06
               26.867682                  -3.0244587e-06
               26.922403                  -2.6484875e-06
               26.977123                  -2.3085095e-06
               27.031843                  -2.0023306e-06
               27.086563                  -1.7277131e-06
               27.141283                  -1.4824188e-06
               27.196005                  -1.2642313e-06
               27.250725                  -1.0709849e-06
               27.305445                  -9.0058012e-07
               27.360165                  -7.5100098e-07
               27.414886                  -6.2032746e-07
               27.469606                  -5.0674021e-07
               27.524326                  -4.0852848e-07
               27.579046                  -3.2409253e-07
               27.633766                  -2.5194552e-07
               27.688488                  -1.9071004e-07
               27.743208                  -1.3912114e-07
               27.797928                  -9.6017565e-08
               27.852648                  -6.0341996e-08
               27.907368                  -3.1136704e-08
                27.96209                  -7.5335533e-09
               28.016809                   1.1245516e-08
               28.071529                   2.5897819e-08
               28.126249                   3.7044213e-08
               28.180971                    4.523341e-08
               28.235691                   5.0952639e-08
               28.290411                   5.4623982e-08
               28.345131                   5.6621854e-08
               28.399851                   5.7267552e-08
               28.454573                   5.6838235e-08
               28.509293                   5.5573384e-08
               28.564013                   5.3673141e-08
               28.618732                   5.1309435e-08
               28.673452                   4.8623946e-08
               28.728174                   4.5735867e-08
               28.782894                   4.2741522e-08
               28.837614                    3.971742e-08
               28.892334                   3.6725787e-08
               28.947056                   3.3812263e-08
               29.001776                   3.1014476e-08
               29.056496                   2.8356244e-08
               29.111216                   2.5855115e-08
               29.165936                   2.3521958e-08
               29.220657                   2.1359353e-08
               29.275377                   1.9367645e-08
               29.330097                   1.7542384e-08
               29.384817                   1.5876447e-08
               29.439537                   1.4362043e-08
               29.494259                   1.2988965e-08
               29.548979                   1.1744739e-08
               29.603699                   1.0618654e-08
               29.658419                   9.5973762e-09
               29.713139                   8.6695255e-09
                29.76786                   7.8243101e-09
                29.82258                   7.0502928e-09
                 29.8773                   6.3378018e-09
                29.93202                   5.6772134e-09
               29.986742                    5.059777e-09
               30.041462                   4.4779846e-09
               30.096182                   3.9265222e-09
               30.150902                   3.3984915e-09
               30.205622                   2.8891978e-09
               30.260344                   2.3961191e-09
               30.315063                   1.9160438e-09
               30.369783                   1.4460575e-09
               30.424503                   9.8606756e-10
               30.479223                   5.3516713e-10
               30.533945                   9.3124661e-11
               30.588665                  -3.3870176e-10
               30.643385                  -7.5920292e-10
               30.698105                  -1.1676599e-09
               30.752827                  -1.5610814e-09
               30.807547                  -1.9373454e-09
               30.862267                  -2.2947932e-09
               30.916986                  -2.6301779e-09
               30.971706                  -2.9421392e-09
               31.026428                  -3.2270517e-09
               31.081148                  -3.4828904e-09
               31.135868                  -3.7077161e-09
               31.190588                  -3.8982879e-09
               31.245308                  -4.0551509e-09
                31.30003                  -4.1746722e-09
                31.35475                   -4.257191e-09
                31.40947                  -4.3002659e-09
                31.46419                  -4.3052109e-09
               31.518911                  -4.2714157e-09
               31.573631                  -4.1992925e-09
               31.628351                   -4.090237e-09
               31.683071                  -3.9454395e-09
               31.737791                  -3.7665715e-09
               31.792513                  -3.5566994e-09
               31.847233                  -3.3180161e-09
               31.901953                  -3.0536293e-09
               31.956673                  -2.7663087e-09
               32.011395                  -2.4613571e-09
               32.066113                  -2.1424704e-09
               32.120834                  -1.8124501e-09
               32.175556                  -1.4776933e-09
               32.230274                  -1.1416864e-09
               32.284996                  -8.1178386e-10
               32.339714                  -4.9033322e-10
               32.394436                  -1.8288925e-10
               32.449158                   1.0673708e-10
               32.503876                   3.7207731e-10
               32.558598                   6.0928967e-10
               32.613316                   8.1478879e-10
               32.668037                   9.8328168e-10
               32.722759                    1.112831e-09
               32.777477                   1.1988426e-09
               32.832199                   1.2392705e-09
               32.886917                   1.2317203e-09
               32.941639                   1.1739042e-09
               32.996361                   1.0659083e-09
               33.051079                   9.0615426e-10
               33.105801                   6.9371098e-10
               33.160519                   4.3072507e-10
                33.21524                   1.1690834e-10
               33.269962                  -2.4452168e-10
                33.32468                  -6.5237349e-10
               33.379402                  -1.1047895e-09
                33.43412                   -1.595642e-09
               33.488842                  -2.1235547e-09
               33.543564                  -2.6819629e-09
               33.598282                  -3.2678209e-09
               33.653004                  -3.8740744e-09
               33.707726                  -4.4987964e-09
               33.762444                  -5.1324935e-09
               33.817165                  -5.7697651e-09
               33.871883                  -6.4056196e-09
               33.926605                  -7.0318538e-09
               33.981327                  -7.6441573e-09
               34.036045                  -8.2347968e-09
               34.090767                  -8.7984002e-09
               34.145485                  -9.3269517e-09
               34.200207                  -9.8173487e-09
               34.254929                  -1.0262904e-08
               34.309647                  -1.0658141e-08
               34.364368                   -1.099901e-08
               34.419086                  -1.1279982e-08
               34.473808                  -1.1498342e-08
                34.52853                  -1.1650763e-08
               34.583248                  -1.1734948e-08
                34.63797                  -1.1748184e-08
               34.692688                  -1.1689654e-08
                34.74741                  -1.1558921e-08
               34.802132                  -1.1355637e-08
                34.85685                  -1.1079949e-08
               34.911572                  -1.0735158e-08
                34.96629                  -1.0321489e-08
               35.021011                  -9.8433368e-09
               35.075733                  -9.3026333e-09
               35.130451                  -8.7039291e-09
               35.185173                   -8.050967e-09
               35.239891                  -7.3499233e-09
               35.294613                  -6.6063746e-09
               35.349335                  -5.8246634e-09
               35.404053                  -5.0125126e-09
               35.458775                   -4.175603e-09
               35.513496                   -3.321345e-09
               35.568214                  -2.4560904e-09
               35.622936                  -1.5867615e-09
               35.677654                  -7.2088491e-10
               35.732376                   1.3435811e-10
               35.787098                   9.7370201e-10
               35.841816                   1.7887761e-09
               35.896538                   2.5741815e-09
               35.951256                   3.3235263e-09
               36.005978                   4.0320405e-09
               36.060699                   4.6932049e-09
               36.115417                   5.3022817e-09
               36.170139                     5.85562e-09
               36.224857                   6.3497363e-09
               36.279579                   6.7805797e-09
               36.334301                    7.146213e-09
               36.389019                   7.4446662e-09
               36.443741                    7.674803e-09
               36.498459                   7.8369151e-09
               36.553181                   7.9284392e-09
               36.607903                   7.9527185e-09
               36.662621                   7.9096498e-09
               36.717342                   7.8018285e-09
                36.77206                   7.6316322e-09
               36.826782                   7.4027184e-09
               36.881504                   7.1169679e-09
               36.936222                   6.7801458e-09
               36.990944                   6.3962773e-09
               37.045662                   5.9709033e-09
               37.100384                   5.5080571e-09
               37.155106                   5.0142153e-09
               37.209824                   4.4929211e-09
               37.264545                   3.9535664e-09
               37.319267                   3.4002279e-09
               37.373985                   2.8387435e-09
               37.428707                   2.2755748e-09
               37.483425                   1.7170569e-09
               37.538147                    1.167861e-09
               37.592869                   6.3484212e-10
               37.647587                   1.2250445e-10
               37.702309                  -3.6394196e-10
               37.757027                   -8.194509e-10
               37.811749                  -1.2392655e-09
                37.86647                  -1.6202857e-09
               37.921188                  -1.9572317e-09
                37.97591                  -2.2482618e-09
               38.030628                  -2.4919036e-09
                38.08535                  -2.6839755e-09
               38.140072                  -2.8223348e-09
                38.19479                  -2.9086156e-09
               38.249512                  -2.9410876e-09
                38.30423                  -2.9178144e-09
               38.358952                  -2.8417899e-09
               38.413673                  -2.7125813e-09
               38.468391                  -2.5314564e-09
               38.523113                  -2.3017912e-09
               38.577831                   -2.023095e-09
               38.632553                  -1.7010214e-09
               38.687275                  -1.3380257e-09
               38.741993                  -9.3602859e-10
               38.796715                  -4.9935717e-10
               38.851437                    -3.23657e-11
               38.906155                   4.6014453e-10
               38.960876                   9.7495423e-10
               39.015594                   1.5068563e-09
               39.070316                   2.0513018e-09
               39.125038                   2.6045008e-09
               39.179756                   3.1604996e-09
               39.234478                   3.7155872e-09
               39.289196                   4.2648418e-09
               39.343918                   4.8039901e-09
                39.39864                   5.3282236e-09
               39.453358                   5.8340297e-09
                39.50808                   6.3174497e-09
               39.562798                   6.7739281e-09
               39.617519                   7.2011019e-09
               39.672241                   7.5962845e-09
               39.726959                    7.955153e-09
               39.781681                   8.2757579e-09
               39.836399                   8.5570351e-09
               39.891121                   8.7958618e-09
               39.945843                   8.9910568e-09
               40.000561                   9.1418926e-09
               40.055283                   9.2479597e-09
               40.110001                   9.3082688e-09
               40.164722                   9.3229664e-09
               40.219444                   9.2923322e-09
               40.274162                   9.2172501e-09
               40.328884                   9.0988328e-09
               40.383602                   8.9381711e-09
               40.438324                   8.7361522e-09
               40.493046                     8.49675e-09
               40.547764                   8.2205176e-09
               40.602486                   7.9082696e-09
               40.657207                   7.5656601e-09
               40.711926                   7.1942878e-09
               40.766647                   6.7954034e-09
               40.821365                   6.3735364e-09
               40.876087                    5.930239e-09
               40.930809                   5.4713598e-09
               40.985527                   4.9982409e-09
               41.040249                   4.5135802e-09
               41.094967                   4.0207953e-09
               41.149689                    3.524129e-09
               41.204411                   3.0247718e-09
               41.259129                   2.5280962e-09
                41.31385                   2.0348065e-09
               41.368568                   1.5476606e-09
                41.42329                   1.0710389e-09
               41.478012                   6.0590044e-10
                41.53273                   1.5402386e-10
               41.587452                  -2.8032771e-10
                41.64217                  -6.9689188e-10
               41.696892                  -1.0942329e-09
               41.751614                  -1.4702404e-09
               41.806332                  -1.8234338e-09
               41.861053                  -2.1536875e-09
               41.915771                  -2.4599371e-09
               41.970493                  -2.7407192e-09
               42.025215                  -2.9973088e-09
               42.079933                  -3.2276397e-09
               42.134655                  -3.4337257e-09
               42.189373                  -3.6145211e-09
               42.244095                  -3.7707824e-09
               42.298817                  -3.9035046e-09
               42.353535                  -4.0141024e-09
               42.408257                  -4.1011932e-09
               42.462978                  -4.1685544e-09
               42.517696                  -4.2166954e-09
               42.572418                  -4.2463868e-09
               42.627136                  -4.2605657e-09
               42.681858                  -4.2592845e-09
                42.73658                  -4.2447117e-09
               42.791298                  -4.2183328e-09
                42.84602                  -4.1822745e-09
               42.900738                  -4.1385921e-09
                42.95546                  -4.0882782e-09
               43.010181                  -4.0332666e-09
               43.064899                  -3.9752881e-09
