        Time / ns                i1 (6)/real
               5.5319619                    0.0076674814
               5.5720482                    0.0081654675
               5.6121349                    0.0086759562
               5.6522217                    0.0091978386
               5.6923084                    0.0097298566
               5.7323952                     0.010270598
               5.7724819                     0.010818491
               5.8125687                     0.011371791
               5.8526549                     0.011928589
               5.8927417                     0.012486793
               5.9328284                     0.013044127
               5.9729152                     0.013598132
               6.0130019                     0.014146153
               6.0530887                     0.014685345
               6.0931754                     0.015212663
               6.1332617                     0.015724866
               6.1733484                     0.016218508
               6.2134352                     0.016689949
               6.2535219                     0.017135344
               6.2936087                     0.017550658
               6.3336954                     0.017931651
               6.3737822                     0.018273899
               6.4138684                     0.018572791
               6.4539552                     0.018823532
               6.4940419                     0.019021157
               6.5341287                     0.019160541
               6.5742154                     0.019236395
               6.6143022                       0.0192433
               6.6543889                     0.019175701
               6.6944752                     0.019027924
               6.7345619                     0.018794209
               6.7746487                       0.0184687
               6.8147354                     0.018045491
               6.8548222                     0.017518623
               6.8949089                     0.016882129
               6.9349957                     0.016130038
               6.9750819                     0.015256409
               7.0151687                     0.014255362
               7.0552554                     0.013121096
               7.0953422                     0.011847929
               7.1354289                     0.010430322
               7.1755157                    0.0088629117
               7.2156024                    0.0071405517
               7.2556887                    0.0052583381
               7.2957754                    0.0032116505
               7.3358622                   0.00099619001
               7.3759489                    -0.001391986
               7.4160357                   -0.0039564231
               7.4561224                   -0.0067002303
               7.4962091                   -0.0096260421
               7.5362954                    -0.012735976
               7.5763822                    -0.016031591
               7.6164689                    -0.019513855
               7.6565557                    -0.023183091
               7.6966424                     -0.02703895
               7.7367291                    -0.031080369
               7.7768159                    -0.035305526
               7.8169022                    -0.039711803
               7.8569889                    -0.044295769
               7.8970757                     -0.04905311
               7.9371624                    -0.053978637
               7.9772491                    -0.059066217
               8.0173359                    -0.064308777
               8.0574226                    -0.069698244
               8.0975094                    -0.075225562
               8.1375961                    -0.080880634
               8.1776829                    -0.086652316
               8.2177696                    -0.092528425
               8.2578554                    -0.098495692
               8.2979422                     -0.10453979
               8.3380289                     -0.11064531
               8.3781157                     -0.11679576
               8.4182024                     -0.12297359
               8.4582891                     -0.12916021
               8.4983759                     -0.13533595
               8.5384626                     -0.14148018
               8.5785494                     -0.14757122
               8.6186361                     -0.15358648
               8.6587229                     -0.15950242
               8.6988096                     -0.16529462
               8.7388964                     -0.17093787
               8.7789831                     -0.17640613
               8.8190689                     -0.18167272
               8.8591557                     -0.18671024
               8.8992424                     -0.19149075
               8.9393291                     -0.19598582
               8.9794159                     -0.20016658
               9.0195026                     -0.20400387
               9.0595894                     -0.20746827
               9.0996761                     -0.21053022
               9.1397629                     -0.21316014
               9.1798496                     -0.21532856
               9.2199364                     -0.21700615
               9.2600231                     -0.21816391
               9.3001099                     -0.21877325
               9.3401966                     -0.21880616
               9.3802824                      -0.2182353
               9.4203691                     -0.21703412
               9.4604559                       -0.215177
               9.5005426                     -0.21263942
               9.5406294                     -0.20939803
               9.5807161                     -0.20543082
               9.6208029                     -0.20071727
               9.6608896                     -0.19523844
               9.7009764                     -0.18897714
               9.7410631                     -0.18191801
               9.7811499                     -0.17404771
               9.8212366                     -0.16535501
               9.8613234                     -0.15583092
               9.9014101                     -0.14546876
               9.9414959                     -0.13426434
               9.9815826                     -0.12221602
               10.021669                     -0.10932486
               10.061756                    -0.095594615
               10.101843                    -0.081031926
                10.14193                    -0.065646313
               10.182016                    -0.049450289
               10.222103                    -0.032459397
                10.26219                    -0.014692266
               10.302277                    0.0038293619
               10.342363                     0.023080599
                10.38245                     0.043033399
               10.422537                     0.063656561
               10.462624                     0.084915735
               10.502709                      0.10677344
               10.542796                       0.1291891
               10.582883                      0.15211911
                10.62297                       0.1755169
               10.663056                      0.19933295
               10.703143                      0.22351496
                10.74323                      0.24800789
               10.783317                      0.27275413
               10.823403                      0.29769358
                10.86349                       0.3227638
               10.903577                      0.34790024
               10.943664                      0.37303621
                10.98375                      0.39810336
               11.023837                      0.42303151
               11.063924                      0.44774923
                11.10401                       0.4721837
               11.144096                      0.49626121
               11.184183                      0.51990718
                11.22427                      0.54304659
               11.264357                      0.56560409
               11.304443                      0.58750421
                11.34453                      0.60867178
               11.384617                      0.62903219
               11.424704                      0.64851141
                11.46479                      0.66703653
               11.504877                      0.68453604
               11.544964                      0.70093971
               11.585051                      0.71617949
               11.625137                       0.7301892
               11.665223                      0.74290508
                11.70531                      0.75426614
               11.745397                      0.76421422
               11.785483                      0.77269423
                11.82557                      0.77965456
               11.865657                      0.78504729
               11.905744                      0.78882837
                11.94583                      0.79095763
               11.985917                      0.79139948
               12.026004                      0.79012257
               12.066091                      0.78710037
               12.106177                      0.78231114
               12.146264                        0.775738
               12.186351                      0.76736927
               12.226437                      0.75719851
               12.266523                      0.74522448
                12.30661                      0.73145145
               12.346697                      0.71588904
               12.386784                      0.69855243
                12.42687                      0.67946219
               12.466957                       0.6586445
               12.507044                      0.63613099
               12.547131                      0.61195868
               12.587217                      0.58617002
               12.627304                      0.55881262
               12.667391                      0.52993947
               12.707478                       0.4996084
               12.747564                      0.46788228
                12.78765                      0.43482867
               12.827737                      0.40051967
               12.867824                      0.36503175
                12.90791                      0.32844549
               12.947997                      0.29084539
               12.988084                       0.2523196
               13.028171                      0.21295953
               13.068257                      0.17285979
               13.108344                      0.13211769
               13.148431                     0.090833068
               13.188518                     0.049107887
               13.228604                    0.0070459321
               13.268691                    -0.035247523
               13.308778                    -0.077666074
               13.348864                     -0.12010252
                13.38895                     -0.16244923
               13.429037                      -0.2045985
               13.469124                     -0.24644294
               13.509211                     -0.28787577
               13.549297                      -0.3287912
               13.589384                     -0.36908484
               13.629471                     -0.40865397
               13.669558                     -0.44739801
               13.709644                     -0.48521861
               13.749731                     -0.52202028
               13.789818                     -0.55771053
               13.829905                      -0.5922001
               13.869991                     -0.62540358
               13.910077                     -0.65723926
               13.950164                     -0.68762976
               13.990251                     -0.71650207
               14.030337                     -0.74378777
               14.070424                     -0.76942354
               14.110511                     -0.79335082
               14.150598                     -0.81551659
               14.190684                     -0.83587313
               14.230771                      -0.8543781
               14.270858                     -0.87099516
               14.310945                     -0.88569337
               14.351031                     -0.89844781
               14.391118                     -0.90923935
               14.431205                     -0.91805488
               14.471291                     -0.92488706
               14.511377                     -0.92973453
               14.551464                     -0.93260169
               14.591551                     -0.93349874
               14.631638                     -0.93244171
               14.671724                     -0.92945212
               14.711811                     -0.92455703
               14.751898                     -0.91778886
               14.791985                     -0.90918511
               14.832071                     -0.89878851
               14.872158                     -0.88664639
               14.912245                     -0.87281078
               14.952332                     -0.85733813
               14.992418                       -0.840289
               15.032505                     -0.82172793
               15.072591                     -0.80172294
               15.112678                     -0.78034556
               15.152764                     -0.75767034
               15.192851                     -0.73377466
               15.232938                     -0.70873833
               15.273025                     -0.68264341
               15.313111                      -0.6555739
               15.353198                     -0.62761533
               15.393285                     -0.59885442
               15.433372                     -0.56937903
               15.473458                     -0.53927755
               15.513545                     -0.50863874
               15.553632                     -0.47755149
               15.593719                     -0.44610432
               15.633804                     -0.41438526
               15.673891                     -0.38248152
               15.713978                     -0.35047925
               15.754065                     -0.31846309
               15.794151                     -0.28651619
               15.834238                     -0.25471976
               15.874325                     -0.22315291
               15.914412                     -0.19189236
               15.954498                     -0.16101235
               15.994585                     -0.13058436
               16.034672                     -0.10067689
               16.074759                    -0.071355395
               16.114845                    -0.042682074
               16.154932                    -0.014715715
               16.195019                     0.012488385
               16.235106                     0.038878553
               16.275192                      0.06440682
               16.315279                     0.089028999
               16.355366                      0.11270474
               16.395452                      0.13539758
               16.435539                      0.15707499
               16.475624                       0.1777083
               16.515711                      0.19727282
               16.555798                      0.21574774
               16.595884                      0.23311612
               16.635971                      0.24936487
               16.676058                      0.26448461
               16.716145                      0.27846974
               16.756231                      0.29131821
               16.796318                       0.3030315
               16.836405                      0.31361452
               16.876492                      0.32307544
               16.916578                      0.33142567
               16.956665                      0.33867964
               16.996752                      0.34485465
               17.036839                      0.34997076
               17.076925                       0.3540507
               17.117012                      0.35711956
               17.157099                      0.35920474
               17.197186                       0.3603358
               17.237272                      0.36054417
               17.277359                       0.3598631
               17.317446                      0.35832745
               17.357533                      0.35597345
               17.397619                      0.35283867
               17.437706                      0.34896171
               17.477793                      0.34438208
               17.517879                      0.33914006
               17.557966                      0.33327648
               17.598051                      0.32683262
               17.638138                         0.31985
               17.678225                      0.31237024
               17.718311                      0.30443493
               17.758398                      0.29608548
               17.798485                       0.2873629
               17.838572                      0.27830791
               17.878658                      0.26896048
               17.918745                      0.25935996
               17.958832                       0.2495449
               17.998919                      0.23955294
               18.039005                      0.22942069
               18.079092                      0.21918368
               18.119179                      0.20887625
               18.159266                      0.19853151
               18.199352                      0.18818124
               18.239439                      0.17785586
               18.279526                      0.16758439
               18.319613                      0.15739432
               18.359699                      0.14731173
               18.399786                      0.13736109
               18.439873                       0.1275654
               18.479959                      0.11794602
               18.520046                       0.1085228
               18.560133                     0.099313997
                18.60022                     0.090336308
               18.640306                     0.081604883
               18.680393                     0.073133327
                18.72048                      0.06493374
               18.760565                     0.057016715
               18.800652                     0.049391415
               18.840738                     0.042065572
               18.880825                     0.035045538
               18.920912                     0.028336324
               18.960999                     0.021941658
               19.001085                     0.015864024
               19.041172                     0.010104717
               19.081259                    0.0046638991
               19.121346                   -0.0004593484
               19.161432                    -0.005266963
               19.201519                   -0.0097618457
               19.241606                    -0.013947799
               19.281693                    -0.017829467
               19.321779                    -0.021412274
               19.361866                    -0.024702368
               19.401953                    -0.027706552
               19.442039                    -0.030432234
               19.482126                    -0.032887354
               19.522213                     -0.03508034
                 19.5623                    -0.037020043
               19.602386                    -0.038715683
               19.642473                     -0.04017679
                19.68256                    -0.041413154
               19.722647                    -0.042434778
               19.762733                    -0.043251824
                19.80282                    -0.043874566
               19.842907                    -0.044313341
               19.882992                    -0.044578522
               19.923079                    -0.044680454
               19.963165                    -0.044629436
               20.003252                    -0.044435669
               20.043339                     -0.04410924
               20.083426                    -0.043660074
               20.123512                    -0.043097913
               20.163599                    -0.042432293
               20.203686                    -0.041672513
               20.243773                    -0.040827621
               20.283859                    -0.039906383
               20.323946                    -0.038917281
               20.364033                    -0.037868485
               20.404119                    -0.036767855
               20.444206                     -0.03562291
               20.484293                    -0.034440842
                20.52438                    -0.033228491
               20.564466                    -0.031992353
               20.604553                    -0.030738568
                20.64464                    -0.029472927
               20.684727                    -0.028200863
               20.724813                    -0.026927464
                 20.7649                     -0.02565746
               20.804987                    -0.024395248
               20.845074                    -0.023144878
                20.88516                    -0.021910075
               20.925247                    -0.020694232
               20.965334                    -0.019500433
               21.005419                    -0.018331451
               21.045506                    -0.017189763
               21.085592                    -0.016077563
               21.125679                    -0.014996768
               21.165766                    -0.013949027
               21.205853                    -0.012935745
               21.245939                    -0.011958081
               21.286026                    -0.011016971
               21.326113                    -0.010113133
               21.366199                   -0.0092470851
               21.406286                   -0.0084191542
               21.446373                     -0.00762949
                21.48646                    -0.006878078
               21.526546                    -0.006164751
               21.566633                   -0.0054892004
                21.60672                   -0.0048509887
               21.646807                   -0.0042495625
               21.686893                   -0.0036842611
                21.72698                   -0.0031543279
               21.767067                   -0.0026589227
               21.807154                   -0.0021971297
                21.84724                   -0.0017679684
               21.887327                   -0.0013704021
               21.927414                   -0.0010033473
               21.967501                  -0.00066568161
               22.007587                  -0.00035625181
               22.047674                  -7.3881325e-05
               22.087761                   0.00018262288
               22.127848                   0.00041446378
               22.167933                   0.00062284822
               22.208019                   0.00080898125
               22.248106                   0.00097406114
               22.288193                    0.0011192745
               22.328279                    0.0012457919
               22.368366                    0.0013547644
               22.408453                    0.0014473195
                22.44854                    0.0015245584
               22.488626                    0.0015875532
               22.528713                    0.0016373446
                 22.5688                    0.0016749395
               22.608887                      0.00170131
               22.648973                    0.0017173912
                22.68906                    0.0017240804
               22.729147                    0.0017222366
               22.769234                    0.0017126794
                22.80932                    0.0016961887
               22.849407                    0.0016735049
               22.889494                    0.0016453288
               22.929581                    0.0016123215
               22.969667                     0.001575105
               23.009754                    0.0015342635
               23.049841                    0.0014903427
               23.089928                    0.0014438517
               23.130014                    0.0013952637
               23.170101                    0.0013450168
               23.210188                     0.001293515
               23.250275                    0.0012411298
               23.290359                    0.0011882015
               23.330446                    0.0011350395
               23.370533                    0.0010819249
                23.41062                    0.0010291109
               23.450706                   0.00097682455
               23.490793                    0.0009252681
                23.53088                   0.00087462028
               23.570967                    0.0008250376
               23.611053                   0.00077665568
                23.65114                   0.00072959089
               23.691227                   0.00068394112
               23.731314                   0.00063978753
                 23.7714                   0.00059719553
               23.811487                   0.00055621599
               23.851574                   0.00051688653
               23.891661                   0.00047923243
               23.931747                   0.00044326799
               23.971834                   0.00040899726
               24.011921                   0.00037641526
               24.052008                    0.0003455088
               24.092094                   0.00031625744
               24.132181                   0.00028863418
               24.172268                   0.00026260648
               24.212355                    0.0002381368
               24.252441                   0.00021518345
               24.292528                   0.00019370111
               24.332615                   0.00017364157
               24.372702                   0.00015495416
               24.412786                   0.00013758639
               24.452873                   0.00012148435
                24.49296                   0.00010659311
               24.533047                   9.2857255e-05
               24.573133                   8.0221107e-05
                24.61322                    6.862911e-05
               24.653307                   5.8026129e-05
               24.693394                    4.835768e-05
                24.73348                   3.9570175e-05
               24.773567                   3.1611115e-05
               24.813654                   2.4429262e-05
               24.853741                   1.7974791e-05
               24.893827                    1.219942e-05
               24.933914                   7.0564965e-06
               24.974001                   2.5010854e-06
               25.014088                  -1.5099564e-06
               25.054174                  -5.0179415e-06
               25.094261                  -8.0623249e-06
               25.134348                   -1.068067e-05
               25.174435                  -1.2908669e-05
               25.214521                  -1.4780117e-05
               25.254608                  -1.6326956e-05
               25.294695                  -1.7579297e-05
               25.334782                  -1.8565423e-05
               25.374868                  -1.9311881e-05
               25.414955                  -1.9843479e-05
               25.455042                   -2.018337e-05
               25.495129                  -2.0353082e-05
               25.535213                  -2.0372603e-05
                 25.5753                  -2.0260417e-05
               25.615387                  -2.0033583e-05
               25.655474                  -1.9707799e-05
                25.69556                  -1.9297466e-05
               25.735647                  -1.8815732e-05
               25.775734                  -1.8274601e-05
               25.815821                  -1.7684961e-05
               25.855907                  -1.7056665e-05
               25.895994                   -1.639859e-05
               25.936081                  -1.5718701e-05
               25.976168                  -1.5024118e-05
               26.016254                   -1.432115e-05
               26.056341                  -1.3615392e-05
               26.096428                  -1.2911733e-05
               26.136515                  -1.2214456e-05
               26.176601                  -1.1527241e-05
               26.216688                  -1.0853249e-05
               26.256775                  -1.0195161e-05
               26.296862                  -9.5551968e-06
               26.336948                   -8.935187e-06
               26.377035                  -8.3365994e-06
               26.417122                  -7.7605619e-06
               26.457209                  -7.2079256e-06
               26.497295                  -6.6792559e-06
               26.537382                  -6.1749129e-06
               26.577469                   -5.695023e-06
               26.617556                  -5.2395681e-06
               26.657642                  -4.8083239e-06
               26.697727                  -4.4009766e-06
               26.737814                  -4.0170744e-06
               26.777901                  -3.6560682e-06
               26.817987                   -3.317336e-06
               26.858074                  -3.0001831e-06
               26.898161                  -2.7038618e-06
               26.938248                  -2.4275923e-06
               26.978334                  -2.1705473e-06
               27.018421                  -1.9318945e-06
               27.058508                  -1.7107864e-06
               27.098595                  -1.5063696e-06
               27.138681                  -1.3177902e-06
               27.178768                  -1.1442055e-06
               27.218855                  -9.8478881e-07
               27.258942                  -8.3872305e-07
               27.299028                  -7.0521867e-07
               27.339115                  -5.8350241e-07
               27.379202                  -4.7282899e-07
               27.419289                  -3.7249083e-07
               27.459375                  -2.8179261e-07
               27.499462                  -2.0007718e-07
               27.539549                  -1.2672018e-07
               27.579636                   -6.112252e-08
               27.619722                   -2.720719e-09
               27.659809                   4.9026621e-08
               27.699896                   9.4615736e-08
               27.739983                   1.3452939e-07
               27.780069                    1.692073e-07
               27.820154                   1.9907327e-07
               27.860241                   2.2452083e-07
               27.900328                   2.4590904e-07
               27.940414                    2.635835e-07
               27.980501                   2.7785885e-07
               28.020588                   2.8903318e-07
               28.060675                   2.9737546e-07
               28.100761                   3.0313876e-07
               28.140848                   3.0656193e-07
               28.180935                   3.0785216e-07
               28.221022                   3.0722026e-07
               28.261108                   3.0483798e-07
               28.301195                   3.0088449e-07
               28.341282                   2.9550458e-07
               28.381369                   2.8885211e-07
               28.421455                   2.8105407e-07
               28.461542                   2.7222796e-07
               28.501629                   2.6249305e-07
               28.541716                   2.5194754e-07
               28.581802                   2.4068834e-07
               28.621889                   2.2879505e-07
               28.661976                   2.1635151e-07
               28.702063                   2.0343577e-07
               28.742149                   1.9011449e-07
               28.782236                   1.7644898e-07
               28.822323                   1.6249957e-07
                28.86241                   1.4832221e-07
               28.902496                   1.3396887e-07
               28.942581                   1.1948421e-07
               28.982668                   1.0491267e-07
               29.022755                   9.0302372e-08
               29.062841                   7.5693585e-08
               29.102928                   6.1119877e-08
               29.143015                   4.6616481e-08
               29.183102                    3.221928e-08
               29.223188                   1.7963483e-08
               29.263275                   3.8769445e-09
               29.303362                  -1.0008155e-08
               29.343449                  -2.3662675e-08
               29.383535                  -3.7063426e-08
               29.423622                  -5.0181729e-08
               29.463709                  -6.2992235e-08
               29.503796                    -7.54697e-08
               29.543882                  -8.7595907e-08
               29.583969                  -9.9343552e-08
               29.624056                  -1.1068776e-07
               29.664143                  -1.2161796e-07
               29.704229                  -1.3211159e-07
               29.744316                  -1.4215291e-07
               29.784403                  -1.5171983e-07
                29.82449                  -1.6079991e-07
               29.864576                  -1.6938009e-07
               29.904663                  -1.7744317e-07
                29.94475                  -1.8497961e-07
               29.984837                  -1.9197321e-07
               30.024923                  -1.9842612e-07
                30.06501                  -2.0432034e-07
               30.105095                  -2.0964808e-07
               30.145182                  -2.1440439e-07
               30.185268                  -2.1858672e-07
               30.225355                  -2.2219295e-07
               30.265442                  -2.2521694e-07
               30.305529                  -2.2766044e-07
               30.345615                   -2.295244e-07
               30.385702                   -2.308081e-07
               30.425789                  -2.3152039e-07
               30.465876                  -2.3166147e-07
               30.505962                  -2.3123864e-07
               30.546049                  -2.3025778e-07
               30.586136                  -2.2872872e-07
               30.626223                   -2.266634e-07
               30.666309                  -2.2407028e-07
               30.706396                  -2.2096337e-07
               30.746483                  -2.1735612e-07
                30.78657                   -2.132618e-07
               30.826656                  -2.0869658e-07
               30.866743                  -2.0367654e-07
                30.90683                  -1.9822372e-07
               30.946917                  -1.9235257e-07
               30.987003                  -1.8608024e-07
                31.02709                  -1.7943387e-07
               31.067177                  -1.7242894e-07
               31.107264                  -1.6509154e-07
                31.14735                  -1.5744013e-07
               31.187437                   -1.494991e-07
               31.227522                  -1.4129203e-07
               31.267609                  -1.3284478e-07
               31.307695                  -1.2417863e-07
               31.347782                  -1.1531571e-07
               31.387869                  -1.0628926e-07
               31.427956                   -9.711006e-08
               31.468042                  -8.7816581e-08
               31.508129                  -7.8425934e-08
               31.548216                  -6.8968994e-08
