        Time / ns                i1/real
----------------------------------------------------------------------
                       0                  -1.1593329e-08
             0.045723323                   1.3654434e-06
             0.091446646                   1.4107178e-06
              0.13716997                   1.4573125e-06
              0.18289329                   1.5051011e-06
              0.22861661                   1.5520505e-06
              0.27433994                   1.5993805e-06
              0.32006326                   1.6460888e-06
              0.36578658                   1.6936202e-06
               0.4115099                   1.7403564e-06
              0.45723322                   1.7868625e-06
              0.50295657                    1.833497e-06
              0.54867989                   1.8778215e-06
              0.59440321                    1.923383e-06
              0.64012653                   1.9666452e-06
              0.68584985                   2.0093437e-06
              0.73157316                   2.0509415e-06
              0.77729648                   2.0911179e-06
               0.8230198                   2.1294911e-06
              0.86874312                   2.1661913e-06
              0.91446644                   2.2013344e-06
              0.96018976                   2.2335471e-06
               1.0059131                   2.2640975e-06
               1.0516365                   2.2914994e-06
               1.0973598                   2.3166194e-06
               1.1430831                   2.3382872e-06
               1.1888064                   2.3565178e-06
               1.2345297                   2.3715188e-06
               1.2802531                   2.3822188e-06
               1.3259764                   2.3892105e-06
               1.3716997                   2.3914431e-06
                1.417423                   2.3888688e-06
               1.4631463                    2.381528e-06
               1.5088696                   2.3685393e-06
                1.554593                   2.3498897e-06
               1.6003163                   2.3252012e-06
               1.6460396                    2.293785e-06
               1.6917629                   2.2557322e-06
               1.7374862                   2.2101738e-06
               1.7832096                    2.157472e-06
               1.8289329                   2.0966213e-06
               1.8746562                   2.0274397e-06
               1.9203795                   1.9492848e-06
               1.9661028                   1.8619996e-06
               2.0118263                   1.7646925e-06
               2.0575495                   1.6574847e-06
               2.1032729                   1.5397414e-06
               2.1489961                   1.4110306e-06
               2.1947196                   1.2705723e-06
               2.2404428                   1.1178859e-06
               2.2861662                   9.5301675e-07
               2.3318894                   7.7503853e-07
               2.3776128                   5.8333677e-07
                2.423336                   3.7779731e-07
               2.4690595                   1.5771576e-07
               2.5147827                  -7.7436788e-08
               2.5605061                  -3.2807046e-07
               2.6062293                  -5.9507943e-07
               2.6519527                  -8.7829142e-07
               2.6976759                  -1.1790208e-06
               2.7433994                  -1.4974012e-06
               2.7891226                  -1.8338378e-06
                2.834846                  -2.1888725e-06
               2.8805692                  -2.5631946e-06
               2.9262927                  -2.9573209e-06
               2.9720159                  -3.3717542e-06
               3.0177393                  -3.8069181e-06
               3.0634625                  -4.2632259e-06
               3.1091859                  -4.7411709e-06
               3.1549091                  -5.2413729e-06
               3.2006326                  -5.7642319e-06
               3.2463558                  -6.3101552e-06
               3.2920792                  -6.8794361e-06
               3.3378026                  -7.4726781e-06
               3.3835258                  -8.0901946e-06
               3.4292493                  -8.7322696e-06
               3.4749725                   -9.399384e-06
               3.5206959                  -1.0091786e-05
               3.5664191                  -1.0809546e-05
               3.6121426                  -1.1553205e-05
               3.6578658                  -1.2322796e-05
               3.7035892                  -1.3118552e-05
               3.7493124                  -1.3940659e-05
               3.7950358                  -1.4789151e-05
                3.840759                  -1.5663951e-05
               3.8864825                  -1.6565276e-05
               3.9322057                  -1.7492854e-05
               3.9779291                  -1.8446872e-05
               4.0236526                  -1.9426891e-05
               4.0693755                   -2.043281e-05
                4.115099                  -2.1464472e-05
               4.1608224                  -2.2521423e-05
               4.2065458                  -2.3603096e-05
               4.2522688                  -2.4709218e-05
               4.2979922                   -2.583913e-05
               4.3437157                  -2.6992358e-05
               4.3894391                  -2.8167997e-05
               4.4351621                  -2.9365352e-05
               4.4808855                  -3.0583531e-05
               4.5266089                  -3.1821495e-05
               4.5723324                  -3.3078184e-05
               4.6180553                  -3.4352426e-05
               4.6637788                  -3.5642865e-05
               4.7095022                  -3.6948386e-05
               4.7552257                  -3.8267255e-05
               4.8009486                  -3.9598006e-05
               4.8466721                  -4.0938765e-05
               4.8923955                  -4.2287909e-05
               4.9381189                  -4.3643278e-05
               4.9838424                  -4.5002711e-05
               5.0295653                   -4.636421e-05
               5.0752888                  -4.7725462e-05
               5.1210122                  -4.9083639e-05
               5.1667356                  -5.0436505e-05
               5.2124586                  -5.1781015e-05
                5.258182                  -5.3114385e-05
               5.3039055                  -5.4433291e-05
               5.3496289                  -5.5734967e-05
               5.3953519                   -5.701559e-05
               5.4410753                  -5.8271882e-05
               5.4867988                  -5.9500129e-05
               5.5325222                  -6.0696468e-05
               5.5782452                   -6.185667e-05
               5.6239686                  -6.2976738e-05
                5.669692                  -6.4052234e-05
               5.7154155                  -6.5078813e-05
               5.7611384                  -6.6051449e-05
               5.8068619                  -6.6965607e-05
               5.8525853                  -6.7815992e-05
               5.8983088                  -6.8597474e-05
               5.9440317                   -6.930466e-05
               5.9897552                  -6.9932008e-05
               6.0354786                  -7.0473674e-05
                6.081202                  -7.0923918e-05
                6.126925                  -7.1276496e-05
               6.1726484                  -7.1525144e-05
               6.2183719                   -7.166349e-05
               6.2640953                  -7.1685041e-05
               6.3098183                  -7.1582894e-05
               6.3555417                  -7.1350216e-05
               6.4012651                  -7.0979622e-05
               6.4469886                  -7.0464375e-05
               6.4927115                   -6.979677e-05
                6.538435                  -6.8969392e-05
               6.5841584                  -6.7974644e-05
               6.6298819                  -6.6804489e-05
               6.6756053                  -6.5451088e-05
               6.7213283                  -6.3906504e-05
               6.7670517                  -6.2162479e-05
               6.8127751                  -6.0210816e-05
               6.8584986                  -5.8043122e-05
               6.9042215                  -5.5650966e-05
                6.949945                   -5.302572e-05
               6.9956684                  -5.0158898e-05
               7.0413918                  -4.7041896e-05
               7.0871148                  -4.3665954e-05
               7.1328382                   -4.002234e-05
               7.1785617                  -3.6102407e-05
               7.2242851                  -3.1897383e-05
               7.2700081                  -2.7398604e-05
               7.3157315                  -2.2597274e-05
                7.361455                  -1.7484939e-05
               7.4071784                   -1.205268e-05
               7.4529014                   -6.292501e-06
               7.4986248                  -1.9563232e-07
               7.5443482                   6.2460063e-06
               7.5900717                   1.3040723e-05
               7.6357946                   2.0196188e-05
               7.6815181                   2.7720547e-05
               7.7272415                   3.5621175e-05
                7.772965                   4.3905355e-05
               7.8186879                   5.2580315e-05
               7.8644114                   6.1652885e-05
               7.9101348                   7.1129369e-05
               7.9558582                   8.1016275e-05
               8.0015812                   9.1319089e-05
               8.0473051                   0.00010204341
               8.0930281                   0.00011319426
                8.138751                   0.00012477605
               8.1844749                   0.00013679301
               8.2301979                   0.00014924874
               8.2759218                   0.00016214616
               8.3216448                    0.0001754878
               8.3673677                   0.00018927558
               8.4130917                   0.00020351067
               8.4588146                   0.00021819351
               8.5045376                   0.00023332419
               8.5502615                   0.00024890163
               8.5959845                   0.00026492414
               8.6417084                   0.00028138922
               8.6874313                   0.00029829369
               8.7331543                   0.00031563317
               8.7788782                   0.00033340245
               8.8246012                   0.00035159558
               8.8703241                   0.00037020526
                8.916048                   0.00038922345
                8.961771                   0.00040864098
               9.0074949                    0.0004284473
               9.0532179                   0.00044863104
               9.0989408                   0.00046917953
               9.1446648                   0.00049007882
               9.1903877                   0.00051131367
               9.2361107                   0.00053286774
               9.2818346                   0.00055472308
               9.3275576                   0.00057686056
               9.3732815                   0.00059925963
               9.4190044                   0.00062189833
               9.4647274                   0.00064475281
               9.5104513                   0.00066779857
               9.5561743                   0.00069100864
               9.6018972                   0.00071435503
               9.6476212                     0.000737808
               9.6933441                   0.00076133636
                9.739068                   0.00078490679
                9.784791                   0.00080848485
                9.830514                   0.00083203393
               9.8762379                   0.00085551612
               9.9219608                   0.00087889133
               9.9676847                    0.0009021181
               10.013408                    0.0009251528
               10.059131                   0.00094795029
               10.104855                   0.00097046356
               10.150578                   0.00099264365
               10.196301                      0.00101444
               10.242024                       0.0010358
               10.287747                    0.0010566692
               10.333471                    0.0010769914
               10.379194                    0.0010967088
               10.424917                    0.0011157612
               10.470641                    0.0011340872
               10.516364                    0.0011516233
               10.562087                     0.001168304
               10.607811                    0.0011840625
               10.653534                      0.00119883
               10.699258                     0.001212536
