        Time / ns                i1/real
----------------------------------------------------------------------
                       0                  -1.1589805e-08
             0.078371584                   1.3977339e-06
              0.15674317                   1.4781456e-06
              0.23511477                    1.559101e-06
              0.31348634                   1.6393574e-06
              0.39185792                   1.7198028e-06
              0.47022954                   1.8001142e-06
              0.54860109                   1.8777442e-06
              0.62697268                   1.9540573e-06
              0.70534426                   2.0270418e-06
              0.78371584                   2.0965645e-06
              0.86208749                   2.1608889e-06
              0.94045907                   2.2197057e-06
               1.0188307                   2.2718673e-06
               1.0972022                   2.3165348e-06
               1.1755738                   2.3516209e-06
               1.2539454                   2.3765886e-06
                1.332317                   2.3896416e-06
               1.4106885                   2.3895554e-06
               1.4890602                     2.37483e-06
               1.5674317                   2.3436844e-06
               1.6458033                   2.2939682e-06
                1.724175                   2.2243617e-06
               1.8025465                    2.132819e-06
               1.8809181                   2.0172329e-06
               1.9592897                   1.8756118e-06
               2.0376613                   1.7056244e-06
               2.1160328                   1.5049347e-06
               2.1944044                   1.2715732e-06
               2.2727761                   1.0026256e-06
               2.3511477                   6.9589038e-07
               2.4295192                   3.4889987e-07
               2.5078907                  -4.1024951e-08
               2.5862625                   -4.764122e-07
                2.664634                  -9.5998575e-07
               2.7430055                  -1.4945797e-06
                2.821377                  -2.0823693e-06
               2.8997488                  -2.7261938e-06
               2.9781203                  -3.4286418e-06
               3.0564919                  -4.1921494e-06
               3.1348634                  -5.0193648e-06
               3.2132351                  -5.9124523e-06
               3.2916067                  -6.8734375e-06
               3.3699782                  -7.9046222e-06
                 3.44835                  -9.0079411e-06
               3.5267215                    -1.01849e-05
                3.605093                  -1.1436875e-05
               3.6834645                  -1.2765035e-05
               3.7618363                  -1.4170437e-05
               3.8402078                  -1.5653251e-05
               3.9185793                  -1.7213588e-05
               3.9969509                  -1.8851364e-05
               4.0753226                  -2.0565534e-05
               4.1536942                  -2.2354907e-05
               4.2320657                  -2.4217394e-05
               4.3104372                  -2.6150794e-05
               4.3888087                  -2.8151664e-05
               4.4671803                  -3.0216248e-05
               4.5455523                  -3.2339798e-05
               4.6239238                   -3.451711e-05
               4.7022953                  -3.6741727e-05
               4.7806668                  -3.9006365e-05
               4.8590384                  -4.1302963e-05
               4.9374099                  -4.3622233e-05
               5.0157814                  -4.5953704e-05
               5.0941534                  -4.8286332e-05
               5.1725249                  -5.0607221e-05
               5.2508965                  -5.2902724e-05
                5.329268                  -5.5157787e-05
               5.4076395                  -5.7355861e-05
                5.486011                  -5.9479222e-05
               5.5643826                   -6.150893e-05
               5.6427541                  -6.3424333e-05
               5.7211261                  -6.5203334e-05
               5.7994976                  -6.6822598e-05
               5.8778691                  -6.8257017e-05
               5.9562407                    -6.94802e-05
               6.0346122                  -7.0464237e-05
               6.1129837                  -7.1179631e-05
               6.1913552                  -7.1595547e-05
               6.2697268                  -7.1679249e-05
               6.3480988                  -7.1397189e-05
               6.4264703                  -7.0714115e-05
               6.5048418                  -6.9593239e-05
               6.5832133                  -6.7996953e-05
