        Time / ns                Port1/real
               6.2552611                 -1.9303388e-007
               6.2616164                 -1.9504534e-007
               6.2743271                 -1.9933721e-007
               6.2997486                 -2.0873858e-007
               6.4014343                 -2.4990451e-007
               6.4268557                 -2.5948728e-007
               6.4522771                 -2.6827986e-007
               6.4776986                 -2.7611253e-007
               6.4904093                  -2.796051e-007
               6.4967647                 -2.8123901e-007
               6.5015312                 -2.8206828e-007
                 6.50312                 -2.8208156e-007
               6.5047088                 -2.8122183e-007
               6.5078865                 -2.8066036e-007
               6.5142419                   -2.79511e-007
               6.5269526                  -2.771194e-007
                6.552374                 -2.7160103e-007
               6.5777955                 -2.6456297e-007
               6.5905062                  -2.603481e-007
               6.6032169                 -2.5558272e-007
               6.6159276                  -2.502267e-007
               6.6286383                 -2.4422164e-007
                6.641349                  -2.375384e-007
               6.6540598                 -2.3013261e-007
               6.6667705                  -2.219708e-007
               6.6794812                   -2.13027e-007
               6.6921919                 -2.0329144e-007
               6.7049026                 -1.9275472e-007
               6.7176133                 -1.8140541e-007
               6.7303241                 -1.6921345e-007
               6.7430348                 -1.5617434e-007
               6.7493901                 -1.4933597e-007
               6.7525678                 -1.4615485e-007
               6.7541566                 -1.4325716e-007
               6.7557455                 -1.4116735e-007
               6.7684562                 -1.2412199e-007
               6.7811669                 -1.0641218e-007
               6.7938776                 -8.8011597e-008
                6.800233                 -7.8538412e-008
               6.8065884                 -6.8879551e-008
               6.8129437                 -5.9033374e-008
               6.8192991                 -4.8999585e-008
               6.8256544                 -3.8778855e-008
               6.8320098                 -2.8366019e-008
               6.8351875                 -2.3086065e-008
               6.8383651                 -1.7757211e-008
               6.8415428                 -1.2379547e-008
               6.8447205                 -6.9526164e-009
               6.8463093                 -4.2205505e-009
               6.8478982                 -1.4763516e-009
                6.849487                   1.280099e-009
               6.8510759                  4.0490702e-009
               6.8542535                  9.6234692e-009
               6.8574312                  1.5245503e-008
               6.8606089                  2.0916541e-008
               6.8637866                   2.663763e-008
               6.8701419                  3.8228809e-008
               6.8764973                  5.0017892e-008
               6.8828526                  6.2001995e-008
                6.889208                  7.4180293e-008
               6.8955634                  8.6555789e-008
               6.9082741                  1.1189636e-007
               6.9209848                  1.3800743e-007
               6.9336955                  1.6487968e-007
               6.9464062                  1.9248618e-007
               6.9591169                  2.2080599e-007
               6.9718277                  2.4981797e-007
               6.9845384                   2.795164e-007
               6.9972491                  3.0987333e-007
               7.0004268                  3.1731377e-007
               7.0020156                  3.2021188e-007
               7.0036044                  3.2414006e-007
               7.0099598                  3.3762651e-007
               7.0353812                  3.9245646e-007
               7.0608027                   4.482179e-007
               7.1116455                  5.6074747e-007
               7.1624884                  6.7190287e-007
               7.2133313                  7.7895717e-007
               7.2387527                  8.3031037e-007
                7.245108                  8.4289076e-007
               7.2514634                  8.5435378e-007
               7.2641741                  8.6899783e-007
               7.2895956                   8.966965e-007
                7.315017                  9.2137433e-007
               7.3404384                  9.4246335e-007
               7.3658599                  9.5955542e-007
               7.3912813                  9.7231977e-007
               7.4167027                  9.8059025e-007
               7.4421241                  9.8435077e-007
               7.4675456                  9.8370626e-007
                7.492967                  9.7884167e-007
               7.4993224                  9.7699946e-007
                  7.5025                   9.751737e-007
               7.5056777                  9.6996013e-007
               7.5183884                   9.543434e-007
               7.5438099                  9.2173222e-007
               7.5692313                  8.8718141e-007
               7.5946527                  8.5067205e-007
               7.6200742                  8.1234549e-007
                7.670917                  7.3129254e-007
               7.7217599                   6.473844e-007
               7.7471813                  6.0580468e-007
                7.750359                  6.0060027e-007
               7.7519478                  5.9769052e-007
               7.7535367                  5.9196053e-007
                7.759892                  5.7559677e-007
               7.7726028                  5.4419642e-007
               7.7853135                  5.1454989e-007
               7.7980242                  4.8662079e-007
               7.8107349                  4.6039663e-007
               7.8234456                  4.3592503e-007
               7.8361563                   4.132434e-007
               7.8488671                  3.9235262e-007
               7.8615778                   3.732796e-007
               7.8742885                  3.5604523e-007
               7.8869992                  3.4068647e-007
               7.8997099                  3.2724509e-007
               7.9124206                  3.1576284e-007
               7.9251313                  3.0627994e-007
               7.9378421                  2.9884735e-007
               7.9505528                  2.9352723e-007
               7.9632635                  2.9036857e-007
               7.9759742                  2.8941578e-007
               7.9886849                  2.9073778e-007
               7.9950403                  2.9227454e-007
                7.998218                  2.9326541e-007
               7.9998068                  2.9381827e-007
               8.0013956                  2.9304644e-007
               8.0029845                  2.9206909e-007
               8.0045733                   2.877367e-007
                8.007751                  2.8382144e-007
               8.0141064                  2.7679562e-007
               8.0204617                  2.7097282e-007
               8.0268171                  2.6628884e-007
               8.0331724                  2.6269649e-007
               8.0395278                  2.6018064e-007
               8.0458831                  2.5869256e-007
               8.0522385                  2.5818368e-007
               8.0585939                  2.5864153e-007
               8.0649492                  2.6008305e-007
               8.0713046                  2.6251579e-007
               8.0776599                  2.6593537e-007
               8.0840153                  2.7031486e-007
               8.0903707                  2.7562645e-007
                8.096726                  2.8184748e-007
               8.1030814                  2.8896483e-007
               8.1094367                  2.9698624e-007
               8.1157921                  3.0587409e-007
                8.126914                  3.2347277e-007
               8.1332693                  3.3468344e-007
               8.1396247                  3.4673849e-007
