        Time / ns                Plane wave/real
               21.647677                    0.0094025482
               21.711535                     -0.02174115
               21.775392                    -0.051475993
                21.83925                    -0.079711795
               21.903107                     -0.10636993
               21.966965                     -0.13138339
               22.030822                     -0.15469675
                22.09468                     -0.17626608
               22.158537                     -0.19605878
               22.222395                      -0.2140533
               22.286252                     -0.23023891
               22.350109                     -0.24461527
               22.413967                     -0.25719202
               22.477824                     -0.26798836
               22.541682                     -0.27703249
               22.605539                      -0.2843611
               22.669397                     -0.29001875
               22.733254                     -0.29405727
               22.797112                     -0.29653515
               22.860969                     -0.29751685
               22.924827                     -0.29707216
               22.988684                     -0.29527555
               23.052541                     -0.29220545
               23.116399                     -0.28794363
               23.180256                     -0.28257451
               23.244114                     -0.27618454
               23.307971                     -0.26886155
               23.371829                     -0.26069416
               23.435686                     -0.25177115
               23.499544                     -0.24218098
               23.563401                     -0.23201118
               23.627259                      -0.2213479
               23.691116                     -0.21027544
               23.754973                     -0.19887583
               23.818831                      -0.1872284
               23.882688                     -0.17540949
               23.946546                     -0.16349207
               24.010403                     -0.15154553
               24.074261                     -0.13963541
               24.138118                     -0.12782319
               24.201976                     -0.11616618
               24.265833                     -0.10471733
               24.329691                    -0.093525221
               24.393548                    -0.082633955
               24.457405                    -0.072083166
               24.521263                    -0.061908028
                24.58512                    -0.052139295
               24.648978                     -0.04280338
               24.712835                    -0.033922443
               24.776693                     -0.02551452
                24.84055                    -0.017593658
               24.904408                    -0.010170077
               24.968265                   -0.0032503481
               25.032123                    0.0031624168
                25.09598                    0.0090683611
               25.159837                     0.014470671
               25.223695                     0.019375356
               25.287552                     0.023791021
                25.35141                     0.027728638
               25.415267                     0.031201317
               25.479125                      0.03422407
               25.542982                     0.036813589
                25.60684                     0.038988014
               25.670697                      0.04076672
               25.734555                     0.042170095
               25.798412                      0.04321934
                25.86227                     0.043936269
               25.926127                     0.044343117
               25.989984                     0.044462368
               26.053842                     0.044316583
               26.117699                     0.043928245
               26.181557                     0.043319613
               26.245414                     0.042512595
               26.309272                     0.041528621
               26.373129                      0.04038854
               26.436987                      0.03911252
               26.500844                      0.03771997
               26.564702                     0.036229462
               26.628559                     0.034658673
               26.692416                     0.033024336
               26.756274                       0.0313422
               26.820131                     0.029627003
               26.883989                      0.02789245
               26.947846                     0.026151206
               27.011704                      0.02441489
               27.075561                     0.022694085
               27.139419                     0.020998351
               27.203276                      0.01933624
               27.267134                     0.017715326
               27.330991                     0.016142235
               27.394848                     0.014622676
               27.458706                     0.013161485
               27.522563                     0.011762662
               27.586421                     0.010429421
               27.650278                    0.0091642307
               27.714136                    0.0079688683
               27.777993                    0.0068444654
               27.841851                    0.0057915589
               27.905708                    0.0048101412
               27.969566                    0.0038997094
               28.033423                    0.0030593146
                28.09728                      0.00228761
               28.161138                    0.0015828975
               28.224995                   0.00094317299
               28.288853                   0.00036616989
                28.35271                  -0.00015059955
               28.416568                  -0.00060980474
               28.480425                   -0.0010142596
               28.544283                    -0.001366888
                28.60814                    -0.001670691
               28.671998                   -0.0019287173
               28.735855                   -0.0021440354
               28.799712                   -0.0023197091
                28.86357                   -0.0024587745
               28.927427                   -0.0025642199
               28.991285                   -0.0026389682
               29.055142                   -0.0026858612
                  29.119                    -0.002707646
               29.182857                    -0.002706964
               29.246715                   -0.0026863413
               29.310572                   -0.0026481814
                29.37443                   -0.0025947591
               29.438287                   -0.0025282165
               29.502144                   -0.0024505607
               29.566002                   -0.0023636616
               29.629859                   -0.0022692529
               29.693717                   -0.0021689323
               29.757574                   -0.0020641638
               29.821432                   -0.0019562808
               29.885289                   -0.0018464896
               29.949147                   -0.0017358737
               30.013004                   -0.0016253986
               30.076862                   -0.0015159176
               30.140719                   -0.0014081767
               30.204576                   -0.0013028211
               30.268434                   -0.0012004013
               30.332291                   -0.0011013793
               30.396149                   -0.0010061346
               30.460006                  -0.00091497112
               30.523864                  -0.00082812289
               30.587721                  -0.00074576048
               30.651579                  -0.00066799691
               30.715436                   -0.0005948934
               30.779294                  -0.00052646502
               30.843151                    -0.000462686
               30.907008                  -0.00040349478
               30.970866                  -0.00034879883
               31.034723                  -0.00029847917
               31.098581                  -0.00025239457
               31.162438                  -0.00021038546
               31.226296                  -0.00017227753
               31.290153                  -0.00013788508
               31.354011                  -0.00010701399
               31.417868                 -7.9464501e-005
               31.481726                 -5.5033637e-005
               31.545583                 -3.3517396e-005
               31.609441                 -1.4712685e-005
               31.673298                  1.5809987e-006
               31.737155                   1.556011e-005
               31.801013                  2.7415818e-005
                31.86487                  3.7332966e-005
               31.928728                  4.5489222e-005
               31.992585                  5.2054398e-005
               32.056443                  5.7189928e-005
                 32.1203                  6.1048489e-005
               32.184158                  6.3773752e-005
               32.248015                  6.5500245e-005
               32.311873                  6.6353321e-005
                32.37573                  6.6449215e-005
               32.439587                  6.5895179e-005
               32.503445                  6.4789686e-005
               32.567302                  6.3222684e-005
                32.63116                  6.1275905e-005
               32.695017                  5.9023208e-005
               32.758875                  5.6530949e-005
               32.822732                   5.385838e-005
                32.88659                  5.1058055e-005
               32.950447                  4.8176257e-005
               33.014305                  4.5253414e-005
               33.078162                  4.2324532e-005
               33.142019                  3.9419606e-005
               33.205877                  3.6564038e-005
               33.269734                  3.3779032e-005
               33.333592                  3.1081984e-005
               33.397449                  2.8486849e-005
               33.461307                  2.6004499e-005
               33.525164                  2.3643053e-005
               33.589022                  2.1408196e-005
               33.652879                  1.9303475e-005
               33.716737                  1.7330573e-005
               33.780594                  1.5489564e-005
               33.844451                  1.3779151e-005
               33.908309                  1.2196877e-005
               33.972166                  1.0739329e-005
               34.036024                  9.4023074e-006
               34.099881                  8.1809945e-006
               34.163739                  7.0700925e-006
               34.227596                  6.0639536e-006
               34.291454                  5.1566918e-006
               34.355311                  4.3422815e-006
               34.419169                  3.6146429e-006
               34.483026                  2.9677153e-006
               34.546883                  2.3955188e-006
               34.610741                  1.8922069e-006
               34.674598                  1.4521086e-006
               34.738456                  1.0697633e-006
               34.802313                  7.3994715e-007
               34.866171                  4.5769374e-007
               34.930028                  2.1830805e-007
               34.993886                  1.7375728e-008
               35.057743                 -1.4923226e-007
               35.121601                  -2.853589e-007
               35.185458                 -3.9456368e-007
               35.249315                 -4.8012788e-007
               35.313173                 -5.4506214e-007
                35.37703                 -5.9211595e-007
               35.440888                 -6.2378851e-007
               35.504745                  -6.423408e-007
               35.568603                 -6.4980836e-007
                35.63246                 -6.4801468e-007
               35.696318                 -6.3858486e-007
               35.760175                 -6.2295934e-007
               35.824033                  -6.024076e-007
                35.88789                 -5.7804162e-007
               35.951747                 -5.5082895e-007
               36.015605                 -5.2160542e-007
               36.079462                 -4.9108726e-007
                36.14332                  -4.598827e-007
               36.207177                 -4.2850284e-007
               36.271035                 -3.9737205e-007
               36.334892                  -3.668375e-007
                36.39875                 -3.3717817e-007
               36.462607                 -3.0861308e-007
               36.526465                 -2.8130897e-007
               36.590322                  -2.553872e-007
               36.654179                 -2.3093014e-007
               36.718037                 -2.0798694e-007
               36.781894                 -1.8657866e-007
               36.845752                 -1.6670295e-007
               36.909609                 -1.4833818e-007
               36.973467                 -1.3144713e-007
               37.037324                  -1.159802e-007
               37.101182                 -1.0187825e-007
               37.165039                 -8.9075042e-008
               37.228897                 -7.7499388e-008
               37.292754                 -6.7076943e-008
               37.356612                 -5.7731745e-008
               37.420469                 -4.9387498e-008
               37.484326                 -4.1968639e-008
               37.548184                 -3.5401198e-008
               37.612041                  -2.961349e-008
               37.675899                 -2.4536653e-008
               37.739756                 -2.0105049e-008
               37.803614                 -1.6256554e-008
               37.867471                 -1.2932748e-008
               37.931329                 -1.0079021e-008
               37.995186                 -7.6446087e-009
               38.059044                 -5.5825699e-009
               38.122901                  -3.849717e-009
               38.186758                 -2.4065079e-009
               38.250616                 -1.2169086e-009
               38.314473                 -2.4823249e-010
               38.378331                  5.2903585e-010
               38.442188                  1.1414285e-009
               38.506046                  1.6126879e-009
               38.569903                  1.9639635e-009
               38.633761                  2.2140077e-009
               38.697618                  2.3793682e-009
               38.761476                   2.474576e-009
               38.825333                  2.5123253e-009
                38.88919                  2.5036462e-009
               38.953048                  2.4580679e-009
               39.016905                  2.3837722e-009
               39.080763                  2.2877373e-009
                39.14462                   2.175871e-009
               39.208478                  2.0531341e-009
               39.272335                  1.9236536e-009
               39.336193                  1.7908258e-009
                39.40005                  1.6574109e-009
               39.463908                   1.525618e-009
               39.527765                  1.3971814e-009
               39.591622                  1.2734299e-009
                39.65548                  1.1553474e-009
               39.719337                  1.0436277e-009
               39.783195                  9.3872214e-010
               39.847052                  8.4088178e-010
                39.91091                   7.501943e-010
               39.974767                  6.6661573e-010
               40.038625                  5.8999811e-010
               40.102482                  5.2011305e-010
                40.16634                  4.5667183e-010
               40.230197                  3.9934243e-010
               40.294054                  3.4776368e-010
               40.357912                  3.0155708e-010
               40.421769                  2.6033645e-010
               40.485627                  2.2371573e-010
               40.549484                  1.9131518e-010
               40.613342                  1.6276624e-010
               40.677199                  1.3771515e-010
               40.741057                  1.1582562e-010
               40.804914                  9.6780675e-011
               40.868772                    8.02838e-011
               40.932629                  6.6059479e-011
               40.996486                  5.3853326e-011
               41.060344                  4.3431819e-011
               41.124201                   3.458175e-011
               41.188059                  2.7109457e-011
               41.251916                  2.0839895e-011
               41.315774                  1.5615589e-011
               41.379631                  1.1295525e-011
               41.443489                  7.7539926e-012
               41.507346                  4.8794175e-012
               41.571204                  2.5732102e-012
               41.635061                  7.4863618e-013
               41.698918                 -6.7027129e-013
               41.762776                 -1.7497481e-012
               41.826633                 -2.5472796e-012
               41.890491                 -3.1125193e-012
               41.954348                 -3.4881434e-012
               42.018206                 -3.7106408e-012
               42.082063                 -3.8110383e-012
               42.145921                 -3.8155627e-012
               42.209778                 -3.7462423e-012
               42.273636                 -3.6214498e-012
               42.337493                 -3.4563907e-012
                42.40135                 -3.2635394e-012
               42.465208                  -3.053028e-012
               42.529065                 -2.8329901e-012
               42.592923                  -2.609865e-012
                42.65678                 -2.3886632e-012
               42.720638                 -2.1731991e-012
               42.784495                 -1.9662937e-012
               42.848353                 -1.7699487e-012
                42.91221                 -1.5854974e-012
               42.976068                 -1.4137331e-012
               43.039925                 -1.2550188e-012
               43.103783                 -1.1093795e-012
                43.16764                 -9.7658048e-013
               43.231497                 -8.5619167e-013
               43.295355                 -7.4764167e-013
               43.359212                 -6.5026164e-013
                43.42307                 -5.6332106e-013
               43.486927                 -4.8605639e-013
               43.550785                 -4.1769375e-013
               43.614642                 -3.5746647e-013
                 43.6785                 -3.0462851e-013
               43.742357                 -2.5846425e-013
               43.806215                 -2.1829553e-013
               43.870072                 -1.8348615e-013
               43.933929                 -1.5344466e-013
               43.997787                 -1.2762545e-013
               44.061644                 -1.0552882e-013
               44.125502                  -8.670001e-014
               44.189359                 -7.0727658e-014
               44.253217                 -5.7241683e-014
               44.317074                 -4.5910886e-014
               44.380932                 -3.6440334e-014
               44.444789                 -2.8568624e-014
               44.508647                  -2.206514e-014
               44.572504                 -1.6727326e-014
               44.636361                 -1.2378056e-014
               44.700219                 -8.8631084e-015
               44.764076                 -6.0487806e-015
               44.827934                 -3.8196625e-015
               44.891791                 -2.0765665e-015
               44.955649                 -7.3462623e-016
               45.019506                  2.7844068e-016
               45.083364                  1.0239087e-015
               45.147221                  1.5534661e-015
               45.211079                  1.9104899e-015
               45.274936                   2.131183e-015
               45.338793                  2.2455837e-015
               45.402651                  2.2784575e-015
               45.466508                  2.2500801e-015
               45.530366                  2.1769236e-015
               45.594223                  2.0722537e-015
               45.658081                  1.9466468e-015
               45.721938                  1.8084375e-015
               45.785796                  1.6641022e-015
               45.849653                   1.518587e-015
               45.913511                  1.3755875e-015
               45.977368                  1.2377848e-015
               46.041225                   1.107045e-015
               46.105083                  9.8458618e-016
                46.16894                  8.7111692e-016
               46.232798                  7.6695179e-016
               46.296655                  6.7210577e-016
               46.360513                  5.8637148e-016
                46.42437                  5.0938159e-016
               46.488228                  4.4065898e-016
               46.552085                  3.7965639e-016
               46.615943                   3.257875e-016
                 46.6798                  2.7845092e-016
               46.743657                  2.3704829e-016
               46.807515                  2.0099757e-016
               46.871372                  1.6974259e-016
                46.93523                  1.4275944e-016
               46.999087                  1.1956043e-016
               47.062945                  9.9696226e-017
               47.126802                   8.275646e-017
                47.19066                  6.8369276e-017
               47.254517                  5.6200084e-017
               47.318375                  4.5949747e-017
               47.382232                  3.7352399e-017
               47.446089                  3.0173038e-017
               47.509947                  2.4205018e-017
               47.573804                  1.9267515e-017
               47.637662                  1.5203042e-017
               47.701519                  1.1875062e-017
               47.765377                  9.1657159e-018
               47.829234                  6.9737138e-018
               47.893092                  5.2123725e-018
               47.956949                  3.8078252e-018
               48.020807                  2.6973941e-018
               48.084664                  1.8281234e-018
               48.148521                  1.1554661e-018
               48.212379                  6.4211624e-019
               48.276236                  2.5697555e-019
               48.340094                 -2.5755521e-020
               48.403951                 -2.2737313e-019
               48.467809                  -3.653628e-019
               48.531666                 -4.5399985e-019
               48.595524                 -5.0486742e-019
               48.659381                 -5.2730136e-019
               48.723239                  -5.287707e-019
               48.787096                 -5.1520142e-019
               48.850954                 -4.9125093e-019
               48.914811                 -4.6053958e-019
               48.978668                 -4.2584511e-019
               49.042526                 -3.8926515e-019
               49.106383                 -3.5235242e-019
               49.170241                 -3.1622661e-019
               49.234098                 -2.8166646e-019
               49.297956                 -2.4918519e-019
               49.361813                 -2.1909177e-019
