        Time / ns                i1/real
----------------------------------------------------------------------
                       0                  -1.1592874e-08
             0.062052201                   1.3806159e-06
               0.1241044                    1.444067e-06
               0.1861566                   1.5085135e-06
              0.24820881                   1.5724077e-06
              0.31026101                   1.6361769e-06
               0.3723132                   1.7006238e-06
              0.43436542                   1.7636667e-06
              0.49641761                   1.8266735e-06
              0.55846983                   1.8879828e-06
              0.62052202                   1.9477734e-06
              0.68257421                   2.0063962e-06
               0.7446264                   2.0625926e-06
              0.80667859                   2.1159424e-06
              0.86873084                   2.1661817e-06
              0.93078303                   2.2126126e-06
              0.99283522                   2.2556069e-06
               1.0548874                   2.2933848e-06
               1.1169397                   2.3262637e-06
               1.1789918                   2.3528373e-06
                1.241044                   2.3732603e-06
               1.3030962                   2.3862151e-06
               1.3651484                   2.3914024e-06
               1.4272007                   2.3876396e-06
               1.4892528                   2.3747716e-06
               1.5513051                   2.3513453e-06
               1.6133572                   2.3169075e-06
               1.6754094                   2.2703132e-06
               1.7374617                   2.2101997e-06
               1.7995138                   2.1367248e-06
               1.8615661                   2.0480413e-06
               1.9236182                   1.9433651e-06
               1.9856704                   1.8214944e-06
               2.0477226                   1.6814975e-06
               2.1097748                   1.5223139e-06
               2.1718271                   1.3421685e-06
               2.2338793                   1.1406878e-06
               2.2959313                   9.1589089e-07
               2.3579836                   6.6730968e-07
               2.4200358                   3.9316745e-07
               2.4820881                   9.2366527e-08
               2.5441403                  -2.3664134e-07
               2.6061924                  -5.9485649e-07
               2.6682446                  -9.8351586e-07
               2.7302969                  -1.4041918e-06
               2.7923491                  -1.8582215e-06
               2.8544014                  -2.3466678e-06
               2.9164534                  -2.8708268e-06
               2.9785056                  -3.4322386e-06
               3.0405579                  -4.0317591e-06
               3.1026101                  -4.6710134e-06
               3.1646624                  -5.3510421e-06
               3.2267144                  -6.0726807e-06
               3.2887666                  -6.8374325e-06
               3.3508189                  -7.6459573e-06
               3.4128711                  -8.4994745e-06
               3.4749234                  -9.3986528e-06
               3.5369754                  -1.0344465e-05
               3.5990276                  -1.1337225e-05
               3.6610799                  -1.2377969e-05
               3.7231321                   -1.346678e-05
               3.7851844                  -1.4604013e-05
               3.8472364                  -1.5789927e-05
               3.9092886                  -1.7024611e-05
               3.9713409                  -1.8307785e-05
               4.0333929                  -1.9638974e-05
               4.0954452                  -2.1017933e-05
               4.1574974                  -2.2443683e-05
               4.2195497                   -2.391515e-05
               4.2816019                  -2.5431444e-05
               4.3436542                  -2.6990792e-05
               4.4057064                  -2.8591536e-05
               4.4677587                  -3.0231704e-05
               4.5298109                  -3.1908872e-05
               4.5918627                  -3.3620243e-05
               4.6539149                  -3.5363315e-05
               4.7159672                  -3.7134196e-05
               4.7780194                  -3.8929302e-05
               4.8400717                  -4.0744693e-05
               4.9021239                   -4.257571e-05
               4.9641762                  -4.4417673e-05
               5.0262284                  -4.6264831e-05
               5.0882807                  -4.8111786e-05
               5.1503329                  -4.9952094e-05
               5.2123847                   -5.177885e-05
                5.274437                  -5.3585103e-05
               5.3364892                  -5.5362849e-05
               5.3985415                  -5.7104025e-05
               5.4605937                  -5.8799971e-05
                5.522646                  -6.0440914e-05
               5.5846982                  -6.2017272e-05
               5.6467505                  -6.3518513e-05
               5.7088027                  -6.4933505e-05
               5.7708549                  -6.6250883e-05
               5.8329067                  -6.7458146e-05
                5.894959                  -6.8542649e-05
               5.9570112                  -6.9491092e-05
               6.0190635                  -7.0289447e-05
               6.0811157                  -7.0923161e-05
                6.143168                  -7.1376991e-05
               6.2052202                  -7.1635433e-05
               6.2672725                  -7.1682014e-05
               6.3293247                  -7.1499941e-05
               6.3913765                  -7.1071823e-05
               6.4534287                  -7.0379785e-05
                6.515481                  -6.9405287e-05
               6.5775332                  -6.8129433e-05
               6.6395855                  -6.6532775e-05
               6.7016377                  -6.4595661e-05
                 6.76369                  -6.2297724e-05
               6.8257422                  -5.9618429e-05
               6.8877945                  -5.6536723e-05
               6.9498467                  -5.3031628e-05
               7.0118985                  -4.9081576e-05
               7.0739508                  -4.4664976e-05
                7.136003                  -3.9759998e-05
               7.1980553                  -3.4344979e-05
               7.2601075                   -2.839807e-05
               7.3221598                  -2.1897527e-05
